date,backward,backwardness,broke,cheap,colony
2007-04-21,0.0,0,1.38535465082,94.1031609485,6.94233450849
2007-04-22,0.0,0,4.15606395246,90.781872915,5.55386760679
2007-04-23,0.0,0,2.77070930164,85.2463928592,8.33080141019
2007-04-24,0.0,0,2.77070930164,94.1031609485,6.94233450849
2007-04-25,0.0,0,2.77070930164,87.4605848815,5.55386760679
2007-04-26,0.0,0,2.77070930164,80.8180088146,5.55386760679
2007-04-27,0.0,0,2.77070930164,84.1392968481,5.55386760679
2007-04-28,0.0,0,2.77070930164,91.8889689262,5.55386760679
2007-04-29,0.0,0,4.15606395246,90.781872915,6.94233450849
2007-04-30,0.0,0,1.38535465082,84.1392968481,6.94233450849
2007-05-01,0.0,0,1.38535465082,88.5676808927,6.94233450849
2007-05-02,0.0,0,2.77070930164,92.9960649373,6.94233450849
2007-05-03,0.0,0,2.77070930164,90.781872915,8.33080141019
2007-05-04,0.0,0,2.77070930164,87.4605848815,5.55386760679
2007-05-05,0.0,0,4.15606395246,95.2102569597,5.55386760679
2007-05-06,0.0,0,2.77070930164,91.8889689262,6.94233450849
2007-05-07,0.0,0,2.77070930164,87.4605848815,6.94233450849
2007-05-08,0.0,0,1.38535465082,89.6747769039,6.94233450849
2007-05-09,0.0,0,4.15606395246,92.9960649373,6.94233450849
2007-05-10,0.0,0,1.38535465082,90.781872915,5.55386760679
2007-05-11,0.0,0,2.77070930164,90.781872915,6.94233450849
2007-05-12,0.0,0,4.15606395246,89.6747769039,5.55386760679
2007-05-13,0.0,0,2.77070930164,105.17412106,5.55386760679
2007-05-14,0.0,0,2.77070930164,99.6386410043,6.94233450849
2007-05-15,0.0,0,1.38535465082,94.1031609485,5.55386760679
2007-05-16,0.0,0,2.77070930164,96.3173529708,5.55386760679
2007-05-17,0.0,0,2.77070930164,95.2102569597,6.94233450849
2007-05-18,0.0,0,2.77070930164,86.3534888704,5.55386760679
2007-05-19,0.0,0,2.77070930164,102.959929038,6.94233450849
2007-05-20,0.0,0,4.15606395246,102.959929038,6.94233450849
2007-05-21,0.0,0,2.77070930164,94.1031609485,5.55386760679
2007-05-22,0.0,0,1.38535465082,101.852833027,5.55386760679
2007-05-23,0.0,0,1.38535465082,91.8889689262,5.55386760679
2007-05-24,0.0,0,2.77070930164,96.3173529708,5.55386760679
2007-05-25,0.0,0,2.77070930164,89.6747769039,8.33080141019
2007-05-26,0.0,0,1.38535465082,94.1031609485,6.94233450849
2007-05-27,0.0,0,2.77070930164,99.6386410043,5.55386760679
2007-05-28,0.0,0,2.77070930164,99.6386410043,5.55386760679
2007-05-29,0.0,0,2.77070930164,96.3173529708,6.94233450849
2007-05-30,0.0,0,2.77070930164,108.495409094,5.55386760679
2007-05-31,0.0,0,2.77070930164,95.2102569597,6.94233450849
2007-06-01,0.0,0,2.77070930164,96.3173529708,6.94233450849
2007-06-02,0.0,0,2.77070930164,106.281217071,5.55386760679
2007-06-03,0.0,0,1.38535465082,107.388313082,5.55386760679
2007-06-04,0.0,0,2.77070930164,94.1031609485,5.55386760679
2007-06-05,0.0,0,2.77070930164,97.424448982,5.55386760679
2007-06-06,0.0,0,2.77070930164,100.745737015,4.16540070509
2007-06-07,0.0,0,2.77070930164,101.852833027,6.94233450849
2007-06-08,0.0,0,1.38535465082,100.745737015,5.55386760679
2007-06-09,0.0,0,2.77070930164,104.067025049,5.55386760679
2007-06-10,0.0,0,4.15606395246,108.495409094,5.55386760679
2007-06-11,0.0,0,2.77070930164,101.852833027,6.94233450849
2007-06-12,0.0,0,2.77070930164,98.5315449931,5.55386760679
2007-06-13,0.0,0,2.77070930164,101.852833027,4.16540070509
2007-06-14,0.0,0,2.77070930164,96.3173529708,5.55386760679
2007-06-15,0.0,0,2.77070930164,95.2102569597,5.55386760679
2007-06-16,0.0,0,4.15606395246,97.424448982,5.55386760679
2007-06-17,0.0,0,4.15606395246,110.709601116,5.55386760679
2007-06-18,0.0,0,1.38535465082,105.17412106,5.55386760679
2007-06-19,0.0,0,2.77070930164,99.6386410043,5.55386760679
2007-06-20,0.0,0,2.77070930164,106.281217071,6.94233450849
2007-06-21,0.0,0,2.77070930164,99.6386410043,5.55386760679
2007-06-22,0.0,0,2.77070930164,97.424448982,5.55386760679
2007-06-23,0.0,0,2.77070930164,105.17412106,5.55386760679
2007-06-24,0.0,0,2.74214528822,109.602505105,5.3157656057
2007-06-25,0.0,0,1.37107264411,95.2102569597,6.64470700713
2007-06-26,0.0,0,1.37107264411,101.852833027,5.3157656057
2007-06-27,0.0,0,2.74214528822,99.6386410043,6.64470700713
2007-06-28,0.0,0,4.11321793233,98.5315449931,5.3157656057
2007-06-29,0.0,0,2.74214528822,96.3173529708,5.3157656057
2007-06-30,0.0,0,2.74214528822,107.388313082,5.3157656057
2007-07-01,0.0,0,2.74214528822,105.17412106,3.98682420428
2007-07-02,0.0,0,2.74214528822,96.3173529708,6.64470700713
2007-07-03,0.0,0,2.74214528822,99.6386410043,5.3157656057
2007-07-04,0.0,0,2.74214528822,106.281217071,5.3157656057
2007-07-05,0.0,0,2.74214528822,96.3173529708,6.64470700713
2007-07-06,0.0,0,4.11321793233,102.959929038,5.3157656057
2007-07-07,0.0,0,4.11321793233,106.281217071,5.3157656057
2007-07-08,0.0,0,4.11321793233,109.602505105,6.64470700713
2007-07-09,0.0,0,2.74214528822,106.281217071,3.98682420428
2007-07-10,0.0,0,2.74214528822,101.790911549,5.3157656057
2007-07-11,0.0,0,2.74214528822,101.790911549,3.98682420428
2007-07-12,0.0,0,1.37107264411,101.790911549,6.64470700713
2007-07-13,0.0,0,1.37107264411,95.1523738393,5.3157656057
2007-07-14,0.0,0,1.37107264411,104.003757452,5.3157656057
2007-07-15,0.0,0,2.74214528822,104.003757452,5.3157656057
2007-07-16,0.0,0,2.74214528822,99.5780656458,5.3157656057
2007-07-17,0.0,0,2.74214528822,100.684488597,5.3157656057
2007-07-18,0.0,0,2.74214528822,99.5780656458,6.64470700713
2007-07-19,0.0,0,4.11321793233,97.3652197425,5.3157656057
2007-07-20,0.0,0,2.74214528822,96.2587967909,5.3157656057
2007-07-21,0.0,0,2.74214528822,105.110180404,3.98682420428
2007-07-22,0.0,0,2.74214528822,109.53587221,5.3157656057
2007-07-23,0.0,0,2.74214528822,96.2587967909,5.3157656057
2007-07-24,0.0,0,4.11321793233,92.939527936,5.3157656057
2007-07-25,0.0,0,2.74214528822,106.216603355,5.3157656057
2007-07-26,0.0,0,2.74214528822,97.3652197425,5.3157656057
2007-07-27,0.0,0,2.74214528822,94.0459508877,6.64470700713
2007-07-28,0.0,0,4.11321793233,104.003757452,6.64470700713
2007-07-29,0.0,0,2.74214528822,107.323026307,5.3157656057
2007-07-30,0.0,0,2.74214528822,100.684488597,5.3157656057
2007-07-31,0.0,0,2.74214528822,100.684488597,3.98682420428
2007-08-01,0.0,0,2.74214528822,96.2587967909,5.3157656057
2007-08-02,0.0,0,2.74214528822,97.3652197425,3.98682420428
2007-08-03,0.0,0,2.74214528822,96.2587967909,5.3157656057
2007-08-04,0.0,0,2.74214528822,105.110180404,3.98682420428
2007-08-05,0.0,0,2.74214528822,102.897334501,5.3157656057
2007-08-06,0.0,0,1.37107264411,105.110180404,6.64470700713
2007-08-07,0.0,0,2.74214528822,98.4716426941,5.3157656057
2007-08-08,0.0,0,2.74214528822,96.2587967909,5.3157656057
2007-08-09,0.0,0,4.11321793233,100.684488597,6.64470700713
2007-08-10,0.0,0,2.74214528822,90.7266820328,5.3157656057
2007-08-11,0.0,0,1.37107264411,100.684488597,5.3157656057
2007-08-12,0.0,0,2.74214528822,107.323026307,5.3157656057
2007-08-13,0.0,0,2.74214528822,98.4716426941,5.3157656057
2007-08-14,0.0,0,2.74214528822,96.2587967909,6.64470700713
2007-08-15,0.0,0,2.74214528822,97.3652197425,5.3157656057
2007-08-16,0.0,0,2.74214528822,95.1523738393,5.3157656057
2007-08-17,0.0,0,2.74214528822,94.0459508877,5.3157656057
2007-08-18,0.0,0,4.11321793233,98.4716426941,3.98682420428
2007-08-19,0.0,0,1.37107264411,107.323026307,3.98682420428
2007-08-20,0.0,0,2.74214528822,89.6202590812,5.3157656057
2007-08-21,0.0,0,2.74214528822,91.8331049844,5.3157656057
2007-08-22,0.0,0,1.37107264411,89.6202590812,5.3157656057
2007-08-23,0.0,0,2.74214528822,92.939527936,6.64470700713
2007-08-24,0.0,0,2.74214528822,90.7266820328,6.64470700713
2007-08-25,0.0,0,2.74214528822,91.8331049844,5.3157656057
2007-08-26,0.0,0,4.11321793233,98.4716426941,7.97364840856
2007-08-27,0.0,0,2.74214528822,99.5780656458,6.64470700713
2007-08-28,0.0,0,2.74214528822,100.684488597,6.64470700713
2007-08-29,0.0,0,4.11321793233,87.4074131779,6.64470700713
2007-08-30,0.0,0,2.74214528822,88.5138361296,6.64470700713
2007-08-31,0.0,0,2.74214528822,82.9817213715,5.3157656057
2007-09-01,0.0,0,4.11321793233,92.939527936,6.64470700713
2007-09-02,0.0,0,1.37107264411,91.8331049844,5.3157656057
2007-09-03,0.0,0,2.74214528822,97.3652197425,5.3157656057
2007-09-04,0.0,0,2.74214528822,89.6202590812,7.97364840856
2007-09-05,0.0,0,2.74214528822,87.4074131779,6.64470700713
2007-09-06,0.0,0,2.74214528822,89.6202590812,7.97364840856
2007-09-07,0.0,0,2.74214528822,81.8752984198,9.30258980998
2007-09-08,0.0,0,2.74214528822,85.1945672747,5.3157656057
2007-09-09,0.0,0,4.11321793233,94.0459508877,7.97364840856
2007-09-10,0.0,0,2.74214528822,80.7688754682,7.97364840856
2007-09-11,0.0,0,2.74214528822,86.3009902263,10.6315312114
2007-09-12,0.0,0,2.74214528822,85.1945672747,7.97364840856
2007-09-13,0.0,0,2.74214528822,89.6202590812,7.97364840856
2007-09-14,0.0,0,2.74214528822,84.0881443231,6.64470700713
2007-09-15,0.0,0,2.74214528822,95.1523738393,5.3157656057
2007-09-16,0.0,0,2.74214528822,90.7266820328,6.64470700713
2007-09-17,0.0,0,2.74214528822,84.0881443231,7.97364840856
2007-09-18,0.0,0,2.74214528822,87.4074131779,9.30258980998
2007-09-19,0.0,0,2.74214528822,86.3009902263,10.6315312114
2007-09-20,0.0,0,2.74214528822,84.0881443231,9.30258980998
2007-09-21,0.0,0,2.74214528822,84.0881443231,6.64470700713
2007-09-22,0.0,0,2.74214528822,90.7266820328,6.64470700713
2007-09-23,0.0,0,4.11321793233,89.6202590812,6.64470700713
2007-09-24,0.0,0,2.74214528822,85.1945672747,9.30258980998
2007-09-25,0.0,0,2.74214528822,87.4074131779,9.30258980998
2007-09-26,0.0,0,2.74214528822,85.1945672747,9.30258980998
2007-09-27,0.0,0,2.74214528822,76.3431836618,7.97364840856
2007-09-28,0.0,0,1.37107264411,81.8752984198,9.30258980998
2007-09-29,0.0,0,4.11321793233,96.2587967909,3.98682420428
2007-09-30,0.0,0,2.74214528822,98.4716426941,6.64470700713
2007-10-01,0.0,0,1.37107264411,86.3009902263,7.97364840856
2007-10-02,0.0,0,2.74214528822,87.4074131779,9.30258980998
2007-10-03,0.0,0,2.74214528822,86.3009902263,6.64470700713
2007-10-04,0.0,0,2.74214528822,88.5138361296,6.64470700713
2007-10-05,0.0,0,2.74214528822,85.1945672747,7.97364840856
2007-10-06,0.0,0,2.74214528822,92.939527936,5.3157656057
2007-10-07,0.0,0,4.11321793233,95.1523738393,6.64470700713
2007-10-08,0.0,0,2.74214528822,90.7266820328,6.64470700713
2007-10-09,0.0,0,2.74214528822,89.6202590812,6.64470700713
2007-10-10,0.0,0,2.74214528822,86.3009902263,7.97364840856
2007-10-11,0.0,0,2.74214528822,86.3009902263,6.64470700713
2007-10-12,0.0,0,1.37107264411,77.4496066134,6.64470700713
2007-10-13,0.0,0,2.74214528822,95.1523738393,3.98682420428
2007-10-14,0.0,0,2.74214528822,91.8331049844,7.97364840856
2007-10-15,0.0,0,2.74214528822,88.5138361296,7.97364840856
2007-10-16,0.0,0,2.74214528822,90.7266820328,6.64470700713
2007-10-17,0.0,0,2.74214528822,91.8331049844,7.97364840856
2007-10-18,0.0,0,2.74214528822,84.0881443231,6.64470700713
2007-10-19,0.0,0,2.74214528822,82.9817213715,6.64470700713
2007-10-20,0.0,0,2.74214528822,88.5138361296,5.3157656057
2007-10-21,0.0,0,4.11321793233,96.2587967909,5.3157656057
2007-10-22,0.0,0,2.74214528822,82.9817213715,7.97364840856
2007-10-23,0.0,0,2.74214528822,86.3009902263,6.64470700713
2007-10-24,0.0,0,2.74214528822,81.8752984198,6.64470700713
2007-10-25,0.0,0,2.74214528822,85.1945672747,6.64470700713
2007-10-26,0.0,0,2.74214528822,79.6624525166,6.64470700713
2007-10-27,0.0,0,4.11321793233,91.8331049844,3.98682420428
2007-10-28,0.0,0,2.74214528822,86.3009902263,5.3157656057
2007-10-29,0.0,0,2.74214528822,82.9817213715,9.30258980998
2007-10-30,0.0,0,2.74214528822,79.6624525166,6.64470700713
2007-10-31,0.0,0,1.37107264411,82.9817213715,6.64470700713
2007-11-01,0.0,0,2.74214528822,74.1303377585,7.97364840856
2007-11-02,0.0,0,2.74214528822,81.8752984198,6.64470700713
2007-11-03,0.0,0,4.11321793233,92.939527936,5.3157656057
2007-11-04,0.0,0,2.74214528822,95.1523738393,6.64470700713
2007-11-05,0.0,0,2.74214528822,85.1945672747,6.64470700713
2007-11-06,0.0,0,2.74214528822,88.5138361296,7.97364840856
2007-11-07,0.0,0,2.74214528822,88.5138361296,5.3157656057
2007-11-08,0.0,0,2.74214528822,81.8752984198,6.64470700713
2007-11-09,0.0,0,2.74214528822,85.1945672747,6.64470700713
2007-11-10,0.0,0,2.74214528822,90.7266820328,6.64470700713
2007-11-11,0.0,0,2.74214528822,96.2587967909,5.3157656057
2007-11-12,0.0,0,2.74214528822,89.6202590812,6.64470700713
2007-11-13,0.0,0,2.74214528822,81.8752984198,7.97364840856
2007-11-14,0.0,0,2.74214528822,82.9817213715,6.64470700713
2007-11-15,0.0,0,2.74214528822,86.3009902263,6.64470700713
2007-11-16,0.0,0,2.74214528822,81.8752984198,6.64470700713
2007-11-17,0.0,0,2.74214528822,89.6202590812,6.64470700713
2007-11-18,0.0,0,2.74214528822,91.8331049844,3.98682420428
2007-11-19,0.0,0,2.74214528822,80.7688754682,6.64470700713
2007-11-20,0.0,0,2.74214528822,79.6624525166,5.3157656057
2007-11-21,0.0,0,2.74214528822,77.4496066134,6.64470700713
2007-11-22,0.0,0,2.74214528822,81.8752984198,5.3157656057
2007-11-23,0.0,0,2.74214528822,99.5780656458,6.64470700713
2007-11-24,0.0,0,2.74214528822,107.323026307,6.64470700713
2007-11-25,0.0,0,2.74214528822,99.5780656458,5.3157656057
2007-11-26,0.0,0,2.74214528822,90.7266820328,6.64470700713
2007-11-27,0.0,0,2.74214528822,95.1523738393,6.64470700713
2007-11-28,0.0,0,2.74214528822,85.1945672747,7.97364840856
2007-11-29,0.0,0,2.74214528822,80.7688754682,6.64470700713
2007-11-30,0.0,0,2.74214528822,81.8752984198,6.64470700713
2007-12-01,0.0,0,2.74214528822,86.3009902263,5.3157656057
2007-12-02,0.0,0,2.74214528822,92.939527936,6.64470700713
2007-12-03,0.0,0,2.74214528822,86.3009902263,7.97364840856
2007-12-04,0.0,0,2.74214528822,84.0881443231,7.97364840856
2007-12-05,0.0,0,2.74214528822,82.9817213715,7.97364840856
2007-12-06,0.0,0,2.74214528822,81.8752984198,7.97364840856
2007-12-07,0.0,0,2.74214528822,79.6624525166,6.64470700713
2007-12-08,0.0,0,4.11321793233,88.5138361296,6.64470700713
2007-12-09,0.0,0,2.74214528822,85.1945672747,6.64470700713
2007-12-10,0.0,0,2.74214528822,79.6624525166,9.30258980998
2007-12-11,0.0,0,2.74214528822,78.556029565,9.30258980998
2007-12-12,0.0,0,2.74214528822,77.4496066134,6.64470700713
2007-12-13,0.0,0,2.74214528822,73.0239148069,6.64470700713
2007-12-14,0.0,0,2.74214528822,79.6624525166,6.64470700713
2007-12-15,0.0,0,4.11321793233,80.7688754682,7.97364840856
2007-12-16,0.0,0,2.74214528822,90.7266820328,5.3157656057
2007-12-17,0.0,0,2.74214528822,80.7688754682,9.30258980998
2007-12-18,0.0,0,2.74214528822,76.3431836618,6.64470700713
2007-12-19,0.0,0,2.74214528822,76.3431836618,6.64470700713
2007-12-20,0.0,0,2.74214528822,73.0239148069,6.64470700713
2007-12-21,0.0,0,2.74214528822,70.8110689037,3.98682420428
2007-12-22,0.0,0,2.74214528822,85.1945672747,5.3157656057
2007-12-23,0.0,0,2.74214528822,82.9817213715,3.98682420428
2007-12-24,0.0,0,4.11321793233,73.0239148069,6.64470700713
2007-12-25,0.0,0,2.74214528822,80.7688754682,3.98682420428
2007-12-26,0.0,0,2.74214528822,97.3652197425,5.3157656057
2007-12-27,0.0,0,4.11321793233,94.0459508877,5.3157656057
2007-12-28,0.0,0,2.74214528822,91.8331049844,3.98682420428
2007-12-29,0.0,0,4.11321793233,90.7266820328,5.3157656057
2007-12-30,0.0,0,4.11321793233,96.2587967909,3.98682420428
2007-12-31,0.0,0,2.74214528822,85.1945672747,5.3157656057
2008-01-01,0.0,0,5.48429057644,89.6202590812,3.98682420428
2008-01-02,0.0,0,4.11321793233,89.6202590812,5.3157656057
2008-01-03,0.0,0,2.74214528822,92.939527936,5.3157656057
2008-01-04,0.0,0,2.74214528822,91.8331049844,5.3157656057
2008-01-05,0.0,0,2.74214528822,98.4716426941,5.3157656057
2008-01-06,0.0,0,4.11321793233,101.790911549,5.3157656057
2008-01-07,0.0,0,2.74214528822,88.5138361296,6.64470700713
2008-01-08,0.0,0,2.74214528822,94.0459508877,6.64470700713
2008-01-09,0.0,0,2.74214528822,95.1523738393,5.3157656057
2008-01-10,0.0,0,2.74214528822,98.4716426941,7.97364840856
2008-01-11,0.0,0,4.11321793233,90.7266820328,5.3157656057
2008-01-12,0.0,0,2.74214528822,101.790911549,5.3157656057
2008-01-13,0.0,0,4.11321793233,104.003757452,5.3157656057
2008-01-14,0.0,0,2.74214528822,96.2587967909,6.64470700713
2008-01-15,0.0,0,2.74214528822,94.0459508877,5.3157656057
2008-01-16,0.0,0,2.74214528822,90.7266820328,5.3157656057
2008-01-17,0.0,0,4.11321793233,90.7266820328,5.3157656057
2008-01-18,0.0,0,2.74214528822,88.5138361296,5.3157656057
2008-01-19,0.0,0,2.74214528822,90.7266820328,6.64470700713
2008-01-20,0.0,0,2.74214528822,101.790911549,5.3157656057
2008-01-21,0.0,0,4.11321793233,101.790911549,5.3157656057
2008-01-22,0.0,0,5.48429057644,94.0459508877,5.3157656057
2008-01-23,0.0,0,8.22643586466,89.6202590812,5.3157656057
2008-01-24,0.0,0,4.11321793233,92.939527936,6.64470700713
2008-01-25,0.0,0,4.11321793233,88.5138361296,6.64470700713
2008-01-26,0.0,0,4.11321793233,94.0459508877,5.3157656057
2008-01-27,0.0,0,4.11321793233,104.003757452,6.64470700713
2008-01-28,0.0,0,2.74214528822,98.4716426941,6.64470700713
2008-01-29,0.0,0,2.74214528822,96.2587967909,5.3157656057
2008-01-30,0.0,0,2.74214528822,91.8331049844,6.64470700713
2008-01-31,0.0,0,2.74214528822,91.8331049844,6.64470700713
2008-02-01,0.0,0,2.74214528822,88.5138361296,6.64470700713
2008-02-02,0.0,0,4.11321793233,95.1523738393,5.3157656057
2008-02-03,0.0,0,4.11321793233,99.5780656458,3.98682420428
2008-02-04,0.0,0,2.74214528822,91.8331049844,3.98682420428
2008-02-05,0.0,0,4.11321793233,95.1523738393,6.64470700713
2008-02-06,0.0,0,2.74214528822,87.4074131779,3.98682420428
2008-02-07,0.0,0,2.74214528822,92.939527936,6.64470700713
2008-02-08,0.0,0,12.339653797,88.5138361296,6.64470700713
2008-02-09,0.0,0,4.11321793233,99.5780656458,5.3157656057
2008-02-10,0.0,0,5.48429057644,102.897334501,6.64470700713
2008-02-11,0.0,0,2.74214528822,96.2587967909,5.3157656057
2008-02-12,0.0,0,2.74214528822,95.1523738393,5.3157656057
2008-02-13,0.0,0,2.74214528822,90.7266820328,3.98682420428
2008-02-14,0.0,0,2.74214528822,81.8752984198,5.3157656057
2008-02-15,0.0,0,2.74214528822,87.4074131779,5.3157656057
2008-02-16,0.0,0,4.11321793233,100.684488597,3.98682420428
2008-02-17,0.0,0,2.74214528822,105.110180404,5.3157656057
2008-02-18,0.0,0,2.74214528822,98.4716426941,6.64470700713
2008-02-19,0.0,0,4.11321793233,95.1523738393,5.3157656057
2008-02-20,0.0,0,2.74214528822,90.7266820328,5.3157656057
2008-02-21,0.0,0,2.74214528822,88.5138361296,6.64470700713
2008-02-22,0.0,0,2.74214528822,90.7266820328,5.3157656057
2008-02-23,0.0,0,2.74214528822,92.939527936,3.98682420428
2008-02-24,0.0,0,2.74214528822,106.216603355,5.3157656057
2008-02-25,0.0,0,2.74214528822,95.1523738393,6.64470700713
2008-02-26,0.0,0,2.74214528822,92.939527936,5.3157656057
2008-02-27,0.0,0,4.11321793233,92.939527936,5.3157656057
2008-02-28,0.0,0,2.74214528822,87.4074131779,6.64470700713
2008-02-29,0.0,0,4.11321793233,92.939527936,6.64470700713
2008-03-01,0.0,0,4.11321793233,91.8331049844,5.3157656057
2008-03-02,0.0,0,2.74214528822,110.642295162,3.98682420428
2008-03-03,0.0,0,2.74214528822,92.939527936,5.3157656057
2008-03-04,0.0,0,3.1338803294,98.4716426941,6.64470700713
2008-03-05,0.0,0,3.1338803294,96.2587967909,6.64470700713
2008-03-06,0.0,0,3.1338803294,91.8331049844,5.3157656057
2008-03-07,0.0,0,3.1338803294,88.5138361296,6.64470700713
2008-03-08,0.0,0,3.1338803294,99.5780656458,6.64470700713
2008-03-09,0.0,0,3.1338803294,104.003757452,3.98682420428
2008-03-10,0.0,0,3.1338803294,96.2587967909,6.64470700713
2008-03-11,0.0,0,3.1338803294,97.3652197425,6.64470700713
2008-03-12,0.0,0,4.70082049409,99.5780656458,5.3157656057
2008-03-13,0.0,0,3.1338803294,92.939527936,5.3157656057
2008-03-14,0.0,0,1.5669401647,91.8331049844,5.3157656057
2008-03-15,0.0,0,3.1338803294,101.790911549,5.3157656057
2008-03-16,0.0,0,4.70082049409,105.110180404,5.3157656057
2008-03-17,0.0,0,3.1338803294,90.7266820328,3.98682420428
2008-03-18,0.0,0,3.1338803294,91.8331049844,6.64470700713
2008-03-19,0.0,0,1.5669401647,88.5138361296,5.3157656057
2008-03-20,0.0,0,3.1338803294,91.4530310322,5.23270676812
2008-03-21,0.0,0,1.5669401647,91.4530310322,6.97694235749
2008-03-22,0.0,0,3.1338803294,96.9129134819,5.23270676812
2008-03-23,0.0,0,3.1338803294,107.832678381,5.23270676812
2008-03-24,0.0,0,3.1338803294,96.9129134819,5.23270676812
2008-03-25,0.0,0,1.5669401647,98.2778840943,6.97694235749
2008-03-26,0.0,0,1.5669401647,90.0880604198,6.97694235749
2008-03-27,0.0,0,3.1338803294,85.9931485825,5.23270676812
2008-03-28,0.0,0,4.70082049409,87.3581191949,5.23270676812
2008-03-29,0.0,0,4.70082049409,94.182972257,5.23270676812
2008-03-30,0.0,0,4.70082049409,95.5479428695,5.23270676812
2008-03-31,0.0,0,3.1338803294,87.3581191949,5.23270676812
2008-04-01,0.0,0,3.1338803294,90.0880604198,6.97694235749
2008-04-02,0.0,0,3.1338803294,90.0880604198,5.23270676812
2008-04-03,0.0,0,3.1338803294,85.9931485825,5.23270676812
2008-04-04,0.0,0,3.1338803294,87.3581191949,6.97694235749
2008-04-05,0.0,0,3.1338803294,99.6428547067,5.23270676812
2008-04-06,0.0,0,3.1338803294,98.2778840943,5.23270676812
2008-04-07,0.0,0,3.1338803294,91.4530310322,5.23270676812
2008-04-08,0.0,0,3.1338803294,92.8180016446,6.97694235749
2008-04-09,0.0,0,3.1338803294,94.182972257,5.23270676812
2008-04-10,0.0,0,3.1338803294,88.7230898074,6.97694235749
2008-04-11,0.0,0,3.1338803294,80.5332661328,6.97694235749
2008-04-12,0.0,0,3.1338803294,95.5479428695,5.23270676812
2008-04-13,0.0,0,3.1338803294,92.8180016446,5.23270676812
2008-04-14,0.0,0,3.1338803294,92.8180016446,5.23270676812
2008-04-15,0.0,0,3.1338803294,95.5479428695,5.23270676812
2008-04-16,0.0,0,3.1338803294,87.3581191949,5.23270676812
2008-04-17,0.0,0,3.1338803294,87.3581191949,5.23270676812
2008-04-18,0.0,0,1.5669401647,87.3581191949,5.23270676812
2008-04-19,0.0,0,3.1338803294,92.8180016446,6.97694235749
2008-04-20,0.0,0,4.70082049409,106.467707769,5.23270676812
2008-04-21,0.0,0,3.1338803294,91.4530310322,5.23270676812
2008-04-22,0.0,0,3.1338803294,84.6281779701,5.23270676812
2008-04-23,0.0,0,3.1338803294,94.182972257,5.23270676812
2008-04-24,0.0,0,3.1338803294,85.9931485825,5.23270676812
2008-04-25,0.0,0,3.1338803294,87.3581191949,5.23270676812
2008-04-26,0.0,0,1.5669401647,94.182972257,5.23270676812
2008-04-27,0.0,0,3.1338803294,94.182972257,6.97694235749
2008-04-28,0.0,0,3.1338803294,88.7230898074,5.23270676812
2008-04-29,0.0,0,1.5669401647,87.3581191949,5.23270676812
2008-04-30,0.0,0,3.1338803294,88.7230898074,5.23270676812
2008-05-01,0.0,0,3.1338803294,88.7230898074,5.23270676812
2008-05-02,0.0,0,3.1338803294,88.7230898074,5.23270676812
2008-05-03,0.0,0,3.1338803294,99.6428547067,6.97694235749
2008-05-04,0.0,0,3.1338803294,109.197648994,5.23270676812
2008-05-05,0.0,0,3.1338803294,96.9129134819,5.23270676812
2008-05-06,0.0,0,1.5669401647,94.182972257,5.23270676812
2008-05-07,0.0,0,1.5669401647,94.182972257,6.97694235749
2008-05-08,0.0,0,3.1338803294,91.4530310322,6.97694235749
2008-05-09,0.0,0,3.1338803294,88.7230898074,6.97694235749
2008-05-10,0.0,0,3.1338803294,99.6428547067,5.23270676812
2008-05-11,0.0,0,3.1338803294,105.102737156,5.23270676812
2008-05-12,0.0,0,3.1338803294,91.4530310322,6.97694235749
2008-05-13,0.0,0,3.1338803294,101.007825319,5.23270676812
2008-05-14,0.0,0,3.1338803294,94.182972257,6.97694235749
2008-05-15,0.0,0,3.1338803294,92.8180016446,6.97694235749
2008-05-16,0.0,0,3.1338803294,92.8180016446,6.97694235749
2008-05-17,0.0,0,3.1338803294,103.737766544,3.48847117874
2008-05-18,0.0,0,3.1338803294,99.6428547067,6.97694235749
2008-05-19,0.0,0,3.1338803294,99.6428547067,5.23270676812
2008-05-20,0.0,0,3.1338803294,99.6428547067,5.23270676812
2008-05-21,0.0,0,3.1338803294,94.182972257,5.23270676812
2008-05-22,0.0,0,3.1338803294,95.5479428695,5.23270676812
2008-05-23,0.0,0,3.1338803294,101.007825319,5.23270676812
2008-05-24,0.0,0,4.70082049409,101.007825319,5.23270676812
2008-05-25,0.0,0,3.1338803294,96.9129134819,5.23270676812
2008-05-26,0.0,0,3.1338803294,102.372795932,5.23270676812
2008-05-27,0.0,0,3.1338803294,95.5479428695,8.72117794686
2008-05-28,0.0,0,1.5669401647,98.2778840943,5.23270676812
2008-05-29,0.0,0,1.5669401647,90.0880604198,6.97694235749
2008-05-30,0.0,0,3.1338803294,90.0880604198,5.23270676812
2008-05-31,0.0,0,3.1338803294,105.102737156,5.23270676812
2008-06-01,0.0,0,3.1338803294,105.102737156,5.23270676812
2008-06-02,0.0,0,3.1338803294,98.2778840943,6.97694235749
2008-06-03,0.0,0,3.1338803294,96.9129134819,5.23270676812
2008-06-04,0.0,0,3.1338803294,94.182972257,6.97694235749
2008-06-05,0.0,0,3.1338803294,103.737766544,5.23270676812
2008-06-06,0.0,0,3.1338803294,92.8180016446,5.23270676812
2008-06-07,0.0,0,3.1338803294,103.737766544,5.23270676812
