date,backward,backwardness,broke,cheap,colony,isPartial
2013-11-20,1,0,7,80,6,False
2013-11-21,1,0,6,78,6,False
2013-11-22,1,0,5,78,6,False
2013-11-23,1,0,6,86,6,False
2013-11-24,0,0,6,91,5,False
2013-11-25,1,0,5,82,5,False
2013-11-26,1,0,7,82,5,False
2013-11-27,1,0,6,78,5,False
2013-11-28,1,0,7,71,4,False
2013-11-29,0,0,5,92,4,False
2013-11-30,0,0,6,92,5,False
2013-12-01,0,0,6,86,5,False
2013-12-02,1,0,5,92,6,False
2013-12-03,1,0,6,91,6,False
2013-12-04,1,0,5,89,7,False
2013-12-05,1,0,6,82,7,False
2013-12-06,0,0,5,82,6,False
2013-12-07,1,0,5,92,6,False
2013-12-08,1,0,6,89,6,False
2013-12-09,1,0,6,82,6,False
2013-12-10,1,0,6,84,6,False
2013-12-11,1,0,6,84,7,False
2013-12-12,1,0,6,83,8,False
2013-12-13,1,0,6,82,7,False
2013-12-14,0,0,5,89,6,False
2013-12-15,0,0,7,91,6,False
2013-12-16,1,0,6,82,7,False
2013-12-17,1,0,8,82,7,False
2013-12-18,0,0,6,81,7,False
2013-12-19,0,0,5,79,6,False
2013-12-20,1,0,6,76,5,False
2013-12-21,1,0,6,85,5,False
2013-12-22,0,0,6,78,5,False
2013-12-23,0,0,6,77,5,False
2013-12-24,0,0,7,67,5,False
2013-12-25,0,0,6,74,3,False
2013-12-26,0,0,6,95,5,False
2013-12-27,0,0,6,94,5,False
2013-12-28,0,0,7,95,5,False
2013-12-29,0,0,12,94,5,False
2013-12-30,0,0,8,90,5,False
2013-12-31,0,0,7,88,5,False
2014-01-01,0,0,6,80,5,False
2014-01-02,0,0,6,91,5,False
2014-01-03,0,0,6,89,5,False
2014-01-04,0,0,6,97,5,False
2014-01-05,0,0,6,97,5,False
2014-01-06,0,0,6,86,5,False
2014-01-07,0,0,7,83,5,False
2014-01-08,0,0,7,88,6,False
2014-01-09,1,0,9,86,5,False
2014-01-10,1,0,7,86,5,False
2014-01-11,0,0,7,92,6,False
2014-01-12,1,0,9,96,6,False
2014-01-13,1,0,6,87,6,False
2014-01-14,1,0,7,87,6,False
2014-01-15,0,0,7,89,6,False
2014-01-16,1,0,6,83,6,False
2014-01-17,0,0,6,86,5,False
2014-01-18,0,0,6,91,5,False
2014-01-19,0,0,8,94,5,False
2014-01-20,1,0,7,95,5,False
2014-01-21,0,0,7,88,5,False
2014-01-22,0,0,6,86,5,False
2014-01-23,1,0,6,83,5,False
2014-01-24,0,0,5,82,6,False
2014-01-25,0,0,6,92,4,False
2014-01-26,0,0,7,100,5,False
2014-01-27,1,0,5,82,5,False
2014-01-28,0,0,8,85,5,False
2014-01-29,1,0,6,83,5,False
2014-01-30,1,0,6,83,6,False
2014-01-31,1,0,6,80,6,False
2014-02-01,0,0,6,87,5,False
2014-02-02,1,0,7,87,5,False
2014-02-03,0,0,6,84,5,False
2014-02-04,0,0,7,85,5,False
2014-02-05,1,0,6,90,6,False
2014-02-06,0,0,6,86,6,False
2014-02-07,0,0,6,84,6,False
2014-02-08,0,0,7,96,5,False
2014-02-09,1,0,7,98,5,False
2014-02-10,0,0,6,89,5,False
2014-02-11,1,0,6,93,6,False
2014-02-12,1,0,5,91,6,False
2014-02-13,1,0,6,84,5,False
2014-02-14,1,0,5,80,5,False
2014-02-15,0,0,6,91,4,False
2014-02-16,1,0,7,97,5,False
2014-02-17,1,0,6,95,5,False
2014-02-18,1,0,6,89,5,False
2014-02-19,1,0,6,89,5,False
2014-02-20,1,0,6,86,5,False
2014-02-21,1,0,6,87,5,False
2014-02-22,0,0,6,95,4,False
2014-02-23,1,0,6,100,5,False
2014-02-24,1,0,6,95,6,False
2014-02-25,1,0,7,92,6,False
2014-02-26,1,0,7,90,5,False
2014-02-27,1,0,6,89,5,False
2014-02-28,1,0,5,87,5,False
2014-03-01,1,0,6,98,5,False
2014-03-02,1,0,8,95,5,False
2014-03-03,1,0,7,91,5,False
2014-03-04,1,0,8,90,5,False
2014-03-05,1,0,6,89,5,False
2014-03-06,1,0,6,90,5,False
2014-03-07,1,0,5,88,5,False
2014-03-08,0,0,6,94,5,False
2014-03-09,1,0,6,97,4,False
2014-03-10,1,0,6,91,5,False
2014-03-11,1,0,7,91,5,False
2014-03-12,0,0,6,89,5,False
2014-03-13,0,0,5,90,5,False
2014-03-14,0,0,6,87,5,False
2014-03-15,0,0,7,93,5,False
2014-03-16,0,0,6,95,4,False
2014-03-17,1,0,5,88,5,False
2014-03-18,0,0,7,87,4,False
2014-03-19,0,0,6,90,5,False
2014-03-20,1,0,6,84,5,False
2014-03-21,1,0,6,83,5,False
2014-03-22,0,0,7,88,5,False
2014-03-23,1,0,7,93,4,False
2014-03-24,0,0,6,88,4,False
2014-03-25,1,0,6,89,4,False
2014-03-26,1,0,6,86,5,False
2014-03-27,1,0,5,87,5,False
2014-03-28,1,0,5,83,4,False
2014-03-29,0,0,6,90,4,False
2014-03-30,1,0,6,95,4,False
2014-03-31,0,0,6,85,5,False
2014-04-01,0,0,6,86,5,False
2014-04-02,1,0,6,87,5,False
2014-04-03,1,0,5,86,5,False
2014-04-04,1,0,5,83,5,False
2014-04-05,0,0,5,88,5,False
2014-04-06,1,0,6,92,4,False
2014-04-07,1,0,6,84,5,False
2014-04-08,1,0,6,90,5,False
2014-04-09,1,0,6,87,5,False
2014-04-10,1,0,6,84,5,False
2014-04-11,1,0,5,83,5,False
2014-04-12,0,0,6,87,5,False
2014-04-13,1,0,6,92,4,False
2014-04-14,1,0,6,86,5,False
2014-04-15,1,0,8,86,5,False
2014-04-16,0,0,5,85,5,False
2014-04-17,1,0,5,83,5,False
2014-04-18,1,0,6,81,4,False
2014-04-19,0,0,6,80,4,False
2014-04-20,1,0,7,80,4,False
2014-04-21,1,0,6,82,5,False
2014-04-22,1,0,8,87,4,False
2014-04-23,1,0,7,83,5,False
2014-04-24,1,0,6,83,5,False
2014-04-25,1,0,6,81,5,False
2014-04-26,0,0,6,89,5,False
2014-04-27,0,0,6,89,5,False
2014-04-28,0,0,6,85,5,False
2014-04-29,1,0,7,84,5,False
2014-04-30,1,0,6,83,4,False
2014-05-01,1,0,6,84,5,False
2014-05-02,1,0,6,84,5,False
2014-05-03,0,0,7,87,4,False
2014-05-04,0,0,7,92,4,False
2014-05-05,0,0,6,88,5,False
2014-05-06,0,0,7,86,5,False
2014-05-07,0,0,6,85,5,False
2014-05-08,1,0,6,85,4,False
2014-05-09,0,0,6,80,5,False
2014-05-10,0,0,6,87,5,False
2014-05-11,0,0,7,85,4,False
2014-05-12,1,0,6,87,5,False
2014-05-13,0,0,7,86,5,False
2014-05-14,0,0,6,88,5,False
2014-05-15,0,0,6,84,5,False
2014-05-16,0,0,6,81,5,False
2014-05-17,0,0,7,91,5,False
2014-05-18,0,0,7,94,5,False
2014-05-19,1,0,6,91,5,False
2014-05-20,1,0,6,90,5,False
2014-05-21,0,0,5,85,5,False
2014-05-22,1,0,5,85,4,False
2014-05-23,0,0,5,84,5,False
2014-05-24,1,0,6,87,4,False
2014-05-25,1,0,6,87,5,False
2014-05-26,0,0,7,92,5,False
2014-05-27,0,0,6,89,5,False
2014-05-28,0,0,6,88,5,False
2014-05-29,1,0,6,86,5,False
2014-05-30,1,0,5,85,5,False
2014-05-31,1,0,6,92,5,False
2014-06-01,0,0,6,94,4,False
2014-06-02,1,0,5,91,5,False
2014-06-03,0,0,6,95,5,False
2014-06-04,1,0,5,95,5,False
2014-06-05,0,0,5,88,5,False
2014-06-06,0,0,6,86,4,False
2014-06-07,0,0,7,88,4,False
2014-06-08,0,0,6,92,4,False
2014-06-09,0,0,5,93,5,False
2014-06-10,1,0,7,90,5,False
2014-06-11,1,0,6,93,4,False
2014-06-12,0,0,6,86,5,False
2014-06-13,1,0,6,86,4,False
2014-06-14,1,0,7,90,5,False
2014-06-15,0,0,6,90,5,False
2014-06-16,0,0,5,87,5,False
2014-06-17,1,0,6,92,4,False
2014-06-18,0,0,6,92,4,False
2014-06-19,0,0,6,91,5,False
2014-06-20,0,0,5,87,4,False
2014-06-21,0,0,6,89,4,False
2014-06-22,0,0,7,94,4,False
