date,advantage,affluence,affluent,afloat,allowance,isPartial
2013-01-05,56,0,1,1,11,False
2013-01-06,56,0,1,1,10,False
2013-01-07,77,1,1,0,17,False
2013-01-08,78,0,2,0,15,False
2013-01-09,81,1,2,0,18,False
2013-01-10,74,1,1,1,13,False
2013-01-11,74,1,2,1,12,False
2013-01-12,51,1,0,0,10,False
2013-01-13,59,0,1,0,11,False
2013-01-14,76,0,2,0,14,False
2013-01-15,87,0,3,0,15,False
2013-01-16,85,0,2,1,16,False
2013-01-17,85,1,2,0,11,False
2013-01-18,84,0,1,1,14,False
2013-01-19,54,0,1,0,9,False
2013-01-20,54,0,2,0,11,False
2013-01-21,71,1,1,1,14,False
2013-01-22,83,1,2,0,16,False
2013-01-23,90,0,2,1,13,False
2013-01-24,81,1,2,0,16,False
2013-01-25,79,0,1,1,13,False
2013-01-26,55,0,1,1,13,False
2013-01-27,59,1,2,0,12,False
2013-01-28,78,1,1,1,16,False
2013-01-29,81,1,2,0,16,False
2013-01-30,83,1,3,1,17,False
