date,radical,ruin,segregation,shortage,steal
2011-09-07,64.0,25.6929733631,39.1273652143,56.1698348203,69.0
2011-09-08,70.0,24.6224328063,35.0086951917,46.8081956836,61.0
2011-09-09,58.0,24.6224328063,22.6526851241,28.0849174102,70.0
2011-09-10,46.0,35.3278383743,16.4746800902,44.9358678563,67.0
2011-09-11,48.8248310114,28.0806336587,13.3736750007,33.6816803591,78.4777030845
2011-09-12,55.6375981293,26.8597365431,42.7957600022,49.227071294,63.474612789
2011-09-13,71.5340547377,29.3015307743,50.8199650026,72.5451576964,58.8582773134
2011-09-14,68.1276711787,26.8597365431,34.7715550018,51.8179697832,54.2419418378
2011-09-15,73.8049771103,29.3015307743,32.0968200017,46.6361728048,61.1664450512
2011-09-16,46.5539086388,21.9761480808,24.0726150013,59.5906652506,70.3991160023
2011-09-17,46.5539086388,25.6388394276,26.7473500014,49.227071294,71.5531998712
2011-09-18,52.2312145703,26.8597365431,45.4704950024,44.0452743157,69.2450321334
2011-09-19,62.4503652472,25.6388394276,42.7957600022,90.6814471205,56.5501095756
2011-09-20,63.5858264335,28.0806336587,37.446290002,80.3178531639,76.1695353467
2011-09-21,70.3985935513,34.1851192367,58.8441700031,67.3633607181,54.2419418378
2011-09-22,64.7212876198,23.1970451964,58.8441700031,59.5906652506,69.2450321334
2011-09-23,56.7730593156,32.9642221211,26.7473500014,69.9542592073,77.3236192156
2011-09-24,37.4702191483,31.7433250055,10.6989400006,64.772462229,68.0909482645
2011-09-25,43.1475250799,30.5224278899,24.0726150013,69.9542592073,71.5531998712
2011-09-26,54.502136943,24.417942312,42.7957600022,69.9542592073,75.0154514779
2011-09-27,78.3468218555,30.5224278899,48.1452300025,72.5451576964,73.861367609
2011-09-28,69.263132365,32.9642221211,56.1694350029,72.5451576964,75.0154514779
2011-09-29,60.1794428745,26.8597365431,24.0726150013,75.1360561856,76.1695353467
2011-09-30,62.4503652472,32.9642221211,32.0968200017,59.5906652506,69.2450321334
2011-10-01,48.8248310114,30.5224278899,21.3978800011,36.2725788482,88.8644579045
2011-10-02,53.3666757567,34.1851192367,42.7957600022,33.6816803591,91.1726256423
2011-10-03,61.3149040608,26.8597365431,56.1694350029,64.772462229,81.9399546912
2011-10-04,62.4503652472,24.417942312,45.4704950024,54.4088682723,73.861367609
2011-10-05,65.8567488061,21.9761480808,50.8199650026,54.4088682723,71.5531998712
2011-10-06,53.3666757567,24.417942312,64.1936400033,72.5451576964,88.8644579045
2011-10-07,55.6375981293,20.7552509652,32.0968200017,67.3633607181,91.1726256423
2011-10-08,49.9602921977,37.8478105835,18.723145001,31.0907818699,115.408386889
2011-10-09,54.502136943,30.5224278899,24.0726150013,56.9997667615,110.792051413
2011-10-10,71.5340547377,21.9761480808,56.1694350029,75.1360561856,101.559380462
2011-10-11,56.7730593156,24.417942312,64.1936400033,85.4996501422,88.8644579045
2011-10-12,69.263132365,24.417942312,48.1452300025,80.3178531639,85.4022062979
2011-10-13,48.8248310114,28.0806336587,45.4704950024,67.3633607181,84.248122429
2011-10-14,51.095753384,30.5224278899,37.446290002,88.0905486314,91.1726256423
2011-10-15,45.4184474525,28.0806336587,13.3736750007,59.5906652506,88.8644579045
2011-10-16,45.4184474525,29.3015307743,37.446290002,56.9997667615,79.6317869534
2011-10-17,61.3149040608,29.3015307743,34.7715550018,90.6814471205,77.3236192156
2011-10-18,63.5858264335,23.1970451964,45.4704950024,101.045041077,79.6317869534
2011-10-19,71.5340547377,34.1851192367,48.1452300025,69.9542592073,78.4777030845
2011-10-20,54.502136943,24.417942312,56.1694350029,77.7269546747,91.1726256423
2011-10-21,59.0439816882,32.9642221211,34.7715550018,77.7269546747,93.4807933801
2011-10-22,39.7411415209,30.5224278899,16.0484100008,64.772462229,92.3267095112
2011-10-23,57.9085205019,34.1851192367,29.4220850015,59.5906652506,103.8675482
2011-10-24,63.5858264335,25.6388394276,42.7957600022,93.2723456097,83.0940385601
2011-10-25,62.4503652472,23.1970451964,40.1210250021,101.045041077,71.5531998712
2011-10-26,65.8567488061,24.417942312,64.1936400033,106.226838055,84.248122429
2011-10-27,55.6375981293,32.9642221211,37.446290002,113.999533523,72.7072837401
2011-10-28,52.2312145703,30.5224278899,40.1210250021,72.5451576964,68.0909482645
2011-10-29,37.4702191483,26.8597365431,26.7473500014,54.4088682723,76.1695353467
2011-10-30,45.4184474525,41.5105019303,21.3978800011,59.5906652506,100.405296593
2011-10-31,52.2312145703,28.0806336587,56.1694350029,121.77222899,55.3960257067
2011-11-01,53.3666757567,29.3015307743,66.8683750035,119.181330501,73.861367609
2011-11-02,59.0439816882,30.5224278899,56.1694350029,121.77222899,63.474612789
2011-11-03,54.502136943,31.7433250055,72.2178450038,101.045041077,73.861367609
2011-11-04,54.502136943,34.1851192367,53.4947000028,88.0905486314,73.861367609
2011-11-05,49.9602921977,31.7433250055,29.4220850015,80.3178531639,95.7889611179
2011-11-06,51.095753384,26.8597365431,32.0968200017,49.227071294,80.7858708223
2011-11-07,63.5858264335,25.6388394276,53.4947000028,119.181330501,73.861367609
2011-11-08,51.095753384,21.9761480808,58.8441700031,106.226838055,62.3205289201
2011-11-09,54.502136943,28.0806336587,61.5189050032,113.999533523,75.0154514779
2011-11-10,52.2312145703,26.8597365431,50.8199650026,75.1360561856,81.9399546912
2011-11-11,54.502136943,41.5105019303,45.4704950024,69.9542592073,65.7827805267
2011-11-12,34.0638355894,29.3015307743,37.446290002,56.9997667615,71.5531998712
2011-11-13,56.7730593156,31.7433250055,37.446290002,69.9542592073,88.8644579045
2011-11-14,72.669515924,29.3015307743,82.9167850043,93.2723456097,77.3236192156
2011-11-15,57.9085205019,31.7433250055,64.1936400033,93.2723456097,76.1695353467
2011-11-16,68.1276711787,24.417942312,64.1936400033,98.454142588,75.0154514779
2011-11-17,51.095753384,32.9642221211,58.8441700031,82.9087516531,86.5562901668
2011-11-18,51.095753384,31.7433250055,64.1936400033,82.9087516531,78.4777030845
2011-11-19,47.6893698251,32.9642221211,37.446290002,56.9997667615,69.2450321334
2011-11-20,42.0120638935,32.9642221211,34.7715550018,67.3633607181,95.7889611179
2011-11-21,60.1794428745,26.8597365431,58.8441700031,88.0905486314,77.3236192156
2011-11-22,59.0439816882,28.0806336587,45.4704950024,98.454142588,69.2450321334
2011-11-23,45.4184474525,40.2896048147,37.446290002,82.9087516531,78.4777030845
2011-11-24,28.3865296578,32.9642221211,24.0726150013,49.227071294,76.1695353467
2011-11-25,23.8446849126,34.1851192367,16.0484100008,59.5906652506,79.6317869534
2011-11-26,36.334757962,46.3940903927,21.3978800011,62.1815637398,83.0940385601
2011-11-27,39.7411415209,42.7313990459,32.0968200017,72.5451576964,91.1726256423
2011-11-28,51.095753384,31.7433250055,61.5189050032,90.6814471205,83.0940385601
2011-11-29,69.263132365,30.5224278899,53.4947000028,64.772462229,81.9399546912
2011-11-30,57.9085205019,28.0806336587,66.8683750035,95.8632440988,78.4777030845
2011-12-01,63.5858264335,34.1851192367,50.8199650026,90.6814471205,69.2450321334
2011-12-02,55.6375981293,24.417942312,50.8199650026,72.5451576964,85.4022062979
2011-12-03,35.1992967757,40.2896048147,29.4220850015,72.5451576964,84.248122429
2011-12-04,48.8248310114,30.5224278899,29.4220850015,77.7269546747,77.3236192156
2011-12-05,64.7212876198,30.5224278899,53.4947000028,77.7269546747,77.3236192156
2011-12-06,71.5340547377,25.6388394276,72.2178450038,72.5451576964,72.7072837401
2011-12-07,70.3985935513,29.3015307743,80.2420500042,85.4996501422,69.2450321334
2011-12-08,69.263132365,29.3015307743,72.2178450038,95.8632440988,62.3205289201
2011-12-09,60.1794428745,20.7552509652,64.1936400033,62.1815637398,77.3236192156
2011-12-10,39.7411415209,28.0806336587,40.1210250021,36.2725788482,75.0154514779
2011-12-11,53.3666757567,32.9642221211,50.8199650026,49.227071294,88.8644579045
2011-12-12,60.1794428745,24.417942312,72.2178450038,106.226838055,66.9368643956
2011-12-13,62.4503652472,26.8597365431,64.1936400033,124.36312748,69.2450321334
2011-12-14,71.5340547377,29.3015307743,74.8925800039,119.181330501,69.2450321334
2011-12-15,62.4503652472,29.3015307743,72.2178450038,111.408635034,84.248122429
2011-12-16,57.9085205019,25.6388394276,48.1452300025,72.5451576964,76.1695353467
2011-12-17,37.4702191483,40.2896048147,26.7473500014,59.5906652506,66.9368643956
2011-12-18,29.5219908441,34.1851192367,13.3736750007,80.3178531639,68.0909482645
2011-12-19,45.4184474525,37.8478105835,40.1210250021,82.9087516531,64.6286966578
2011-12-20,39.7411415209,29.3015307743,32.0968200017,95.8632440988,72.7072837401
2011-12-21,35.1992967757,29.3015307743,29.4220850015,75.1360561856,73.861367609
2011-12-22,39.7411415209,34.1851192367,24.0726150013,77.7269546747,64.6286966578
2011-12-23,27.2510684715,30.5224278899,8.02420500042,80.3178531639,65.7827805267
2011-12-24,30.6574520304,46.3940903927,16.0484100008,56.9997667615,79.6317869534
2011-12-25,26.1156072852,28.0806336587,8.02420500042,49.227071294,62.3205289201
2011-12-26,27.2510684715,32.9642221211,13.3736750007,49.227071294,75.0154514779
2011-12-27,27.2510684715,30.5224278899,16.0484100008,56.9997667615,65.7827805267
2011-12-28,26.1156072852,31.7433250055,16.0484100008,56.9997667615,80.7858708223
2011-12-29,24.9801460989,32.9642221211,8.02420500042,51.8179697832,86.5562901668
2011-12-30,35.1992967757,46.3940903927,10.6989400006,56.9997667615,80.7858708223
2011-12-31,35.1992967757,34.1851192367,13.3736750007,54.4088682723,80.7858708223
2012-01-01,27.2510684715,36.6269134679,10.6989400006,54.4088682723,66.9368643956
2012-01-02,31.7929132167,34.1851192367,18.723145001,51.8179697832,81.9399546912
2012-01-03,37.4702191483,23.1970451964,29.4220850015,85.4996501422,64.6286966578
2012-01-04,47.6893698251,25.6388394276,48.1452300025,72.5451576964,80.7858708223
2012-01-05,55.6375981293,26.8597365431,53.4947000028,75.1360561856,78.4777030845
2012-01-06,48.8248310114,26.8597365431,42.7957600022,69.9542592073,72.7072837401
2012-01-07,36.334757962,35.4060163523,16.0484100008,46.6361728048,95.7889611179
2012-01-08,36.334757962,36.6269134679,29.4220850015,67.3633607181,77.3236192156
2012-01-09,49.9602921977,26.8597365431,45.4704950024,69.9542592073,70.3991160023
2012-01-10,62.4503652472,25.6388394276,56.1694350029,64.772462229,63.474612789
2012-01-11,54.502136943,31.7433250055,61.5189050032,67.3633607181,66.9368643956
2012-01-12,57.9085205019,24.417942312,58.8441700031,75.1360561856,75.0154514779
2012-01-13,51.095753384,26.8597365431,48.1452300025,56.9997667615,77.3236192156
2012-01-14,47.6893698251,29.3015307743,24.0726150013,38.8634773374,71.5531998712
2012-01-15,40.8766027072,34.1851192367,34.7715550018,49.227071294,85.4022062979
2012-01-16,57.9085205019,39.0687076991,50.8199650026,46.6361728048,80.7858708223
2012-01-17,51.095753384,30.5224278899,61.5189050032,72.5451576964,83.0940385601
2012-01-18,60.1794428745,26.8597365431,72.2178450038,67.3633607181,75.0154514779
2012-01-19,62.4503652472,25.6388394276,50.8199650026,75.1360561856,69.2450321334
2012-01-20,61.3149040608,35.4060163523,50.8199650026,59.5906652506,71.5531998712
2012-01-21,37.4702191483,32.9642221211,21.3978800011,44.0452743157,75.0154514779
2012-01-22,47.6893698251,34.1851192367,26.7473500014,38.8634773374,73.861367609
2012-01-23,56.7730593156,31.7433250055,58.8441700031,80.3178531639,84.248122429
2012-01-24,60.1794428745,25.6388394276,53.4947000028,54.4088682723,103.8675482
2012-01-25,72.669515924,25.6388394276,45.4704950024,64.772462229,85.4022062979
2012-01-26,60.1794428745,36.6269134679,66.8683750035,64.772462229,83.0940385601
2012-01-27,60.1794428745,30.5224278899,50.8199650026,77.7269546747,68.0909482645
2012-01-28,32.928374403,29.3015307743,21.3978800011,33.6816803591,86.5562901668
2012-01-29,54.502136943,23.1970451964,29.4220850015,54.4088682723,109.637967545
2012-01-30,65.8567488061,28.0806336587,64.1936400033,80.3178531639,83.0940385601
2012-01-31,62.4503652472,29.3015307743,69.5431100036,62.1815637398,80.7858708223
2012-02-01,54.502136943,29.3015307743,56.1694350029,64.772462229,66.9368643956
2012-02-02,61.3149040608,30.5224278899,74.8925800039,54.4088682723,66.9368643956
2012-02-03,62.4503652472,30.5224278899,53.4947000028,56.9997667615,73.861367609
2012-02-04,35.1992967757,29.3015307743,26.7473500014,36.2725788482,84.248122429
2012-02-05,47.6893698251,32.9642221211,32.0968200017,51.8179697832,84.248122429
2012-02-06,44.2829862662,25.6388394276,56.1694350029,64.772462229,78.4777030845
2012-02-07,62.4503652472,24.417942312,82.9167850043,72.5451576964,69.2450321334
2012-02-08,61.3149040608,31.7433250055,82.9167850043,64.772462229,71.5531998712
2012-02-09,68.1276711787,34.1851192367,85.5915200045,82.9087516531,75.0154514779
