date,aristocracy,aristocrat,aristocratic,associate,backer,isPartial
2017-07-06,1,3,1,84,6,False
2017-07-07,1,5,1,88,7,False
2017-07-08,1,4,0,58,5,False
2017-07-09,2,3,0,66,4,False
2017-07-10,2,3,1,85,4,False
2017-07-11,1,3,0,89,6,False
2017-07-12,1,4,1,92,4,False
2017-07-13,1,3,0,93,6,False
2017-07-14,1,5,0,90,6,False
2017-07-15,1,3,1,57,6,False
2017-07-16,2,2,1,56,4,False
2017-07-17,2,3,1,85,6,False
2017-07-18,1,3,1,91,5,False
2017-07-19,2,3,2,93,5,False
2017-07-20,1,4,1,94,6,False
2017-07-21,2,3,1,78,5,False
2017-07-22,0,4,0,59,6,False
2017-07-23,1,5,1,56,6,False
2017-07-24,1,5,0,94,6,False
2017-07-25,2,5,1,86,6,False
2017-07-26,1,2,0,88,6,False
2017-07-27,2,2,0,87,7,False
2017-07-28,2,3,0,76,5,False
2017-07-29,1,3,0,66,6,False
2017-07-30,1,3,1,58,6,False
2017-07-31,1,4,0,78,4,False
2017-08-01,1,2,1,91,5,False
2017-08-02,1,3,1,90,7,False
2017-08-03,1,3,1,91,6,False
2017-08-04,0,4,1,85,4,False
2017-08-05,1,3,0,59,6,False
2017-08-06,2,4,0,59,4,False
2017-08-07,1,3,0,93,4,False
2017-08-08,1,2,1,100,7,False
2017-08-09,1,2,1,91,6,False
2017-08-10,2,5,2,98,5,False
2017-08-11,2,4,0,84,8,False
2017-08-12,1,5,0,55,8,False
2017-08-13,2,4,2,54,4,False
2017-08-14,2,3,0,78,6,False
2017-08-15,3,4,1,85,4,False
2017-08-16,3,4,0,90,5,False
2017-08-17,3,4,0,80,5,False
2017-08-18,3,4,1,89,5,False
2017-08-19,2,2,1,57,6,False
2017-08-20,2,2,1,52,6,False
2017-08-21,3,2,1,71,3,False
2017-08-22,4,3,0,84,7,False
2017-08-23,4,5,1,92,4,False
2017-08-24,4,3,1,84,4,False
2017-08-25,5,4,0,78,6,False
2017-08-26,2,4,1,57,3,False
2017-08-27,3,4,1,48,3,False
2017-08-28,6,5,1,85,5,False
2017-08-29,2,5,1,97,7,False
2017-08-30,5,3,1,93,4,False
2017-08-31,6,3,1,91,6,False
2017-09-01,4,4,1,83,7,False
2017-09-02,2,5,1,52,4,False
2017-09-03,1,4,1,45,8,False
2017-09-04,3,5,1,60,6,False
2017-09-05,4,4,1,81,6,False
2017-09-06,7,4,1,82,6,False
2017-09-07,7,5,1,88,6,False
2017-09-08,6,3,1,68,7,False
2017-09-09,2,3,0,55,4,False
2017-09-10,2,3,1,51,7,False
2017-09-11,6,4,1,77,4,False
2017-09-12,6,4,2,90,5,False
2017-09-13,6,3,2,87,3,False
2017-09-14,9,5,1,87,6,False
2017-09-15,4,2,1,77,5,False
2017-09-16,2,2,0,55,5,False
2017-09-17,3,3,1,56,6,False
2017-09-18,6,4,2,87,8,False
2017-09-19,3,4,1,87,6,False
2017-09-20,4,5,1,95,4,False
2017-09-21,5,3,1,85,5,False
2017-09-22,6,5,0,83,7,False
2017-09-23,1,3,0,60,6,False
2017-09-24,2,3,1,54,6,False
2017-09-25,6,3,2,84,7,False
2017-09-26,5,4,1,92,6,False
2017-09-27,6,4,3,97,6,False
2017-09-28,6,3,2,88,6,False
2017-09-29,6,4,1,78,7,False
2017-09-30,2,2,1,66,6,False
2017-10-01,3,4,1,58,6,False
2017-10-02,5,2,0,73,5,False
2017-10-03,5,5,1,79,4,False
2017-10-04,5,3,1,97,6,False
2017-10-05,4,3,1,83,5,False
2017-10-06,3,6,1,75,6,False
2017-10-07,1,2,1,62,7,False
2017-10-08,4,5,1,58,8,False
2017-10-09,4,4,2,86,6,False
2017-10-10,5,6,0,88,7,False
2017-10-11,4,6,2,91,6,False
2017-10-12,6,5,2,87,5,False
2017-10-13,3,4,1,75,5,False
2017-10-14,3,3,0,60,7,False
2017-10-15,3,4,1,62,4,False
2017-10-16,5,2,2,89,5,False
2017-10-17,5,5,1,85,8,False
2017-10-18,5,4,1,92,7,False
2017-10-19,5,3,1,92,4,False
2017-10-20,4,5,1,82,5,False
2017-10-21,1,3,0,59,5,False
2017-10-22,3,4,1,55,6,False
2017-10-23,3,3,1,89,6,False
2017-10-24,4,5,1,86,7,False
2017-10-25,4,5,1,87,7,False
2017-10-26,4,4,2,81,5,False
2017-10-27,4,4,0,74,3,False
2017-10-28,2,3,0,60,5,False
2017-10-29,2,3,1,60,5,False
2017-10-30,4,4,1,85,8,False
2017-10-31,3,3,1,81,6,False
2017-11-01,2,3,1,87,7,False
2017-11-02,4,3,1,89,5,False
2017-11-03,3,4,1,86,7,False
2017-11-04,2,1,0,57,7,False
2017-11-05,2,4,0,60,6,False
2017-11-06,3,5,1,80,6,False
2017-11-07,6,3,1,94,7,False
2017-11-08,5,4,1,91,4,False
2017-11-09,6,3,1,87,4,False
2017-11-10,3,4,0,80,7,False
2017-11-11,1,3,0,55,6,False
2017-11-12,3,3,0,54,6,False
2017-11-13,4,4,3,78,4,False
2017-11-14,5,5,1,86,4,False
2017-11-15,4,4,2,85,7,False
2017-11-16,5,5,1,88,8,False
2017-11-17,4,3,1,77,5,False
2017-11-18,1,4,1,58,5,False
2017-11-19,1,2,2,52,7,False
2017-11-20,4,5,1,77,4,False
2017-11-21,4,4,1,78,7,False
2017-11-22,2,2,2,64,3,False
2017-11-23,1,1,0,45,3,False
2017-11-24,1,2,1,55,6,False
2017-11-25,0,3,0,52,5,False
2017-11-26,1,4,1,50,4,False
2017-11-27,4,4,1,79,3,False
2017-11-28,3,2,0,85,6,False
2017-11-29,4,3,2,85,5,False
2017-11-30,5,6,2,90,4,False
2017-12-01,3,4,1,79,4,False
2017-12-02,2,3,1,60,4,False
2017-12-03,1,3,0,61,4,False
2017-12-04,4,4,1,79,6,False
2017-12-05,3,4,1,78,7,False
2017-12-06,4,4,2,83,5,False
2017-12-07,4,4,1,80,6,False
2017-12-08,4,4,1,72,4,False
2017-12-09,2,2,0,61,9,False
2017-12-10,2,2,0,55,4,False
2017-12-11,3,3,1,72,5,False
2017-12-12,4,3,1,79,6,False
2017-12-13,4,5,1,80,5,False
