date,charity,community,compensate,compensation,contribute,isPartial
2011-05-11,4,85,0,4,1,False
2011-05-12,4,82,0,4,1,False
2011-05-13,4,83,0,4,1,False
2011-05-14,3,59,0,2,0,False
2011-05-15,3,60,0,3,0,False
2011-05-16,4,87,0,4,1,False
2011-05-17,3,83,0,4,1,False
2011-05-18,3,79,0,4,1,False
2011-05-19,3,75,0,4,1,False
2011-05-20,3,71,0,4,1,False
2011-05-21,3,51,0,2,0,False
2011-05-22,3,53,0,2,0,False
2011-05-23,4,85,0,4,1,False
2011-05-24,4,79,0,4,1,False
2011-05-25,4,76,0,4,1,False
2011-05-26,4,75,0,4,1,False
2011-05-27,3,68,0,4,1,False
2011-05-28,3,49,0,2,0,False
2011-05-29,2,45,0,2,0,False
2011-05-30,3,50,0,2,0,False
2011-05-31,5,84,0,4,1,False
2011-06-01,4,81,0,4,1,False
2011-06-02,4,74,0,4,1,False
2011-06-03,4,74,0,4,1,False
2011-06-04,3,56,0,1,1,False
2011-06-05,4,51,0,2,0,False
2011-06-06,4,82,0,4,1,False
2011-06-07,4,77,0,4,1,False
2011-06-08,4,78,0,4,1,False
2011-06-09,4,74,0,4,1,False
2011-06-10,4,71,0,4,1,False
2011-06-11,2,50,0,2,0,False
2011-06-12,3,53,0,2,0,False
2011-06-13,3,80,0,4,1,False
2011-06-14,4,77,0,4,1,False
2011-06-15,3,77,0,4,1,False
2011-06-16,4,71,0,3,1,False
2011-06-17,3,69,0,3,1,False
2011-06-18,3,50,0,2,1,False
2011-06-19,2,47,0,2,0,False
2011-06-20,4,78,0,4,1,False
2011-06-21,4,79,0,4,1,False
2011-06-22,4,75,0,4,1,False
2011-06-23,3,70,0,4,1,False
2011-06-24,3,67,0,3,1,False
2011-06-25,2,50,0,2,1,False
2011-06-26,2,51,0,2,0,False
2011-06-27,3,77,0,4,0,False
2011-06-28,3,73,0,4,1,False
2011-06-29,3,71,0,5,1,False
2011-06-30,3,72,0,4,1,False
2011-07-01,3,62,0,3,1,False
2011-07-02,2,49,0,2,0,False
2011-07-03,3,48,0,2,0,False
2011-07-04,2,45,0,1,0,False
2011-07-05,3,75,0,4,0,False
2011-07-06,3,74,0,4,1,False
2011-07-07,3,74,0,4,1,False
2011-07-08,3,65,0,3,1,False
2011-07-09,3,52,0,2,0,False
2011-07-10,3,52,0,2,0,False
2011-07-11,3,78,0,4,1,False
2011-07-12,4,78,0,4,1,False
2011-07-13,3,72,0,5,1,False
2011-07-14,3,72,0,4,1,False
2011-07-15,3,70,0,3,1,False
2011-07-16,3,50,0,2,0,False
2011-07-17,3,49,0,2,0,False
2011-07-18,3,80,0,4,1,False
2011-07-19,3,78,0,4,1,False
2011-07-20,3,77,0,4,1,False
2011-07-21,4,73,0,4,1,False
2011-07-22,3,69,0,3,1,False
2011-07-23,3,51,0,2,1,False
2011-07-24,3,51,0,2,0,False
2011-07-25,3,81,0,4,0,False
2011-07-26,4,80,0,4,0,False
2011-07-27,3,76,0,4,1,False
2011-07-28,3,77,0,4,0,False
2011-07-29,3,71,0,4,0,False
2011-07-30,3,51,0,1,0,False
2011-07-31,3,54,0,2,1,False
2011-08-01,4,85,0,4,1,False
2011-08-02,3,79,0,4,1,False
2011-08-03,3,80,0,4,1,False
2011-08-04,3,76,0,4,1,False
2011-08-05,4,71,0,4,0,False
2011-08-06,3,53,0,2,0,False
2011-08-07,3,57,0,2,0,False
2011-08-08,3,87,0,4,1,False
2011-08-09,3,82,0,4,1,False
2011-08-10,3,82,0,4,1,False
2011-08-11,3,80,0,4,0,False
2011-08-12,4,74,0,4,0,False
2011-08-13,3,53,0,2,0,False
2011-08-14,3,56,0,2,0,False
2011-08-15,3,93,0,3,1,False
2011-08-16,4,85,0,4,1,False
2011-08-17,4,85,0,5,0,False
2011-08-18,3,85,0,3,1,False
2011-08-19,3,82,0,4,1,False
2011-08-20,2,58,0,2,0,False
2011-08-21,2,60,0,2,1,False
2011-08-22,3,99,0,4,1,False
2011-08-23,3,91,0,4,1,False
2011-08-24,3,90,0,4,1,False
2011-08-25,3,82,0,4,1,False
2011-08-26,3,78,0,3,0,False
2011-08-27,2,56,0,2,0,False
2011-08-28,3,59,0,2,1,False
2011-08-29,3,92,0,3,1,False
2011-08-30,4,91,0,4,1,False
2011-08-31,4,86,0,4,1,False
2011-09-01,3,82,0,3,1,False
2011-09-02,3,73,0,3,1,False
2011-09-03,2,51,0,2,0,False
2011-09-04,3,50,0,2,1,False
2011-09-05,3,58,0,2,1,False
2011-09-06,3,92,0,4,1,False
2011-09-07,3,88,0,4,1,False
2011-09-08,3,83,0,4,1,False
2011-09-09,4,75,0,4,1,False
2011-09-10,3,53,0,2,1,False
