date,boom,breadwinner,buy,capitalize,charitable,isPartial
2011-03-07,2,0,60,0,0,False
2011-03-08,2,0,57,0,1,False
2011-03-09,2,0,55,0,1,False
2011-03-10,2,0,58,0,1,False
2011-03-11,2,0,58,0,0,False
2011-03-12,2,0,70,0,0,False
2011-03-13,2,0,64,0,0,False
2011-03-14,2,0,54,0,1,False
2011-03-15,2,0,56,0,1,False
2011-03-16,2,0,55,0,1,False
2011-03-17,2,0,55,0,1,False
2011-03-18,2,0,57,0,1,False
2011-03-19,2,0,70,0,0,False
2011-03-20,2,0,72,0,1,False
2011-03-21,2,0,59,0,0,False
2011-03-22,2,0,57,0,1,False
2011-03-23,2,0,56,0,1,False
2011-03-24,2,0,58,0,1,False
2011-03-25,2,0,56,0,1,False
2011-03-26,2,0,69,0,1,False
2011-03-27,2,0,73,0,0,False
2011-03-28,2,0,56,0,1,False
2011-03-29,2,0,58,1,1,False
2011-03-30,2,0,54,0,1,False
2011-03-31,2,0,54,1,1,False
2011-04-01,2,0,54,0,1,False
2011-04-02,2,0,66,0,1,False
2011-04-03,2,0,70,0,1,False
2011-04-04,2,0,56,0,1,False
2011-04-05,2,0,55,0,1,False
2011-04-06,2,0,54,1,0,False
2011-04-07,2,0,53,0,1,False
2011-04-08,2,0,53,0,1,False
2011-04-09,3,0,63,0,0,False
2011-04-10,2,0,70,0,0,False
2011-04-11,2,0,53,0,1,False
2011-04-12,2,0,52,0,1,False
2011-04-13,2,0,53,0,1,False
2011-04-14,2,0,52,0,1,False
2011-04-15,2,0,54,0,1,False
2011-04-16,2,0,63,0,1,False
2011-04-17,2,0,69,0,1,False
2011-04-18,2,0,56,0,1,False
2011-04-19,2,0,56,1,1,False
2011-04-20,2,0,55,0,0,False
2011-04-21,2,0,51,0,0,False
2011-04-22,2,0,58,0,0,False
2011-04-23,2,0,66,0,0,False
2011-04-24,2,0,66,0,0,False
2011-04-25,2,0,57,0,0,False
2011-04-26,2,0,56,1,0,False
2011-04-27,2,0,53,0,0,False
2011-04-28,2,0,51,0,0,False
2011-04-29,2,0,50,0,0,False
2011-04-30,2,0,62,0,0,False
2011-05-01,2,0,67,0,0,False
2011-05-02,2,0,51,0,0,False
2011-05-03,2,0,52,0,1,False
2011-05-04,2,0,53,0,0,False
2011-05-05,2,0,53,0,0,False
2011-05-06,2,0,56,0,0,False
2011-05-07,2,0,67,0,0,False
2011-05-08,2,0,67,0,0,False
2011-05-09,2,0,56,0,0,False
2011-05-10,2,0,53,0,0,False
2011-05-11,2,0,54,0,0,False
2011-05-12,2,0,52,0,0,False
2011-05-13,2,0,53,0,0,False
2011-05-14,2,0,66,0,0,False
2011-05-15,2,0,68,0,0,False
2011-05-16,2,0,56,0,0,False
2011-05-17,2,0,57,0,1,False
2011-05-18,3,0,55,0,0,False
2011-05-19,2,0,55,0,1,False
2011-05-20,2,0,57,0,0,False
2011-05-21,2,0,64,0,0,False
2011-05-22,2,0,68,0,0,False
2011-05-23,2,0,58,0,0,False
2011-05-24,2,0,56,0,1,False
2011-05-25,3,0,53,0,0,False
2011-05-26,2,0,53,0,0,False
2011-05-27,3,0,59,0,0,False
2011-05-28,3,0,67,0,0,False
2011-05-29,2,0,72,0,0,False
2011-05-30,2,0,71,0,0,False
2011-05-31,2,0,56,0,0,False
2011-06-01,3,0,58,0,0,False
2011-06-02,2,0,55,0,0,False
2011-06-03,2,0,57,0,0,False
2011-06-04,2,0,65,0,0,False
2011-06-05,2,0,68,0,0,False
2011-06-06,2,0,57,0,0,False
2011-06-07,2,0,58,0,0,False
2011-06-08,2,0,56,0,0,False
2011-06-09,2,0,55,0,1,False
2011-06-10,2,0,58,0,0,False
2011-06-11,2,0,68,0,0,False
2011-06-12,2,0,71,0,0,False
2011-06-13,2,0,57,0,1,False
2011-06-14,2,0,59,0,0,False
2011-06-15,2,0,58,0,1,False
2011-06-16,2,0,56,0,0,False
2011-06-17,2,0,60,0,0,False
2011-06-18,2,0,71,0,0,False
2011-06-19,2,0,72,0,0,False
2011-06-20,2,0,56,0,0,False
2011-06-21,2,0,56,0,1,False
2011-06-22,2,0,58,0,0,False
2011-06-23,2,0,57,0,0,False
2011-06-24,2,0,57,0,0,False
2011-06-25,2,0,66,0,0,False
2011-06-26,2,0,70,0,0,False
2011-06-27,3,0,59,0,0,False
2011-06-28,2,0,57,0,0,False
2011-06-29,2,0,58,0,0,False
2011-06-30,3,0,59,0,0,False
2011-07-01,4,0,61,0,0,False
2011-07-02,4,0,69,0,0,False
2011-07-03,5,0,75,0,0,False
2011-07-04,5,0,71,0,0,False
2011-07-05,3,0,57,0,0,False
2011-07-06,2,0,54,0,0,False
2011-07-07,2,0,58,0,0,False
2011-07-08,2,0,59,0,0,False
2011-07-09,2,0,64,0,0,False
2011-07-10,2,0,68,0,0,False
2011-07-11,2,0,58,0,0,False
2011-07-12,2,0,56,0,0,False
2011-07-13,2,0,57,0,0,False
2011-07-14,2,0,54,0,1,False
2011-07-15,2,0,60,0,0,False
2011-07-16,2,0,66,0,0,False
2011-07-17,2,0,68,0,0,False
2011-07-18,2,0,59,0,0,False
2011-07-19,2,0,59,0,1,False
2011-07-20,2,0,57,0,0,False
2011-07-21,2,0,58,0,1,False
2011-07-22,2,0,58,0,0,False
2011-07-23,2,0,65,0,0,False
2011-07-24,2,0,70,0,0,False
2011-07-25,2,0,58,0,0,False
2011-07-26,2,0,59,0,1,False
2011-07-27,2,0,57,0,1,False
2011-07-28,2,0,55,0,0,False
2011-07-29,2,0,58,0,0,False
2011-07-30,2,0,66,0,0,False
2011-07-31,2,0,71,0,0,False
2011-08-01,1,0,58,0,0,False
2011-08-02,2,0,59,0,0,False
2011-08-03,2,0,58,0,1,False
2011-08-04,2,0,59,0,1,False
2011-08-05,2,0,59,0,0,False
2011-08-06,2,0,69,0,0,False
2011-08-07,2,0,72,0,0,False
2011-08-08,2,0,61,0,0,False
2011-08-09,2,0,58,0,1,False
2011-08-10,2,0,59,0,1,False
2011-08-11,2,0,59,0,1,False
2011-08-12,2,0,57,0,0,False
2011-08-13,2,0,67,0,0,False
2011-08-14,2,0,71,0,0,False
2011-08-15,2,0,60,0,0,False
2011-08-16,2,0,59,0,0,False
2011-08-17,2,0,58,0,0,False
2011-08-18,2,0,58,0,0,False
2011-08-19,2,0,59,0,0,False
2011-08-20,2,0,76,0,0,False
2011-08-21,2,0,82,0,0,False
2011-08-22,2,0,69,0,0,False
2011-08-23,2,0,63,0,0,False
2011-08-24,2,0,62,0,0,False
2011-08-25,2,0,60,0,0,False
2011-08-26,2,0,60,0,0,False
2011-08-27,2,0,64,0,0,False
2011-08-28,2,0,67,0,0,False
2011-08-29,2,0,59,0,0,False
2011-08-30,2,0,58,0,0,False
2011-08-31,2,0,58,0,0,False
2011-09-01,2,0,56,0,1,False
2011-09-02,2,0,60,0,0,False
2011-09-03,2,0,70,0,0,False
2011-09-04,2,0,74,0,0,False
2011-09-05,2,0,72,0,0,False
2011-09-06,2,0,57,1,0,False
2011-09-07,2,0,54,0,1,False
2011-09-08,2,0,53,0,0,False
2011-09-09,2,0,54,0,0,False
2011-09-10,2,0,62,0,0,False
