date,unprofitable,vagabond,vagrant,abundance,accrue,isPartial
2004-03-09,0,0,0,0,0,True
2004-03-10,0,0,0,10,0,False
2004-03-11,0,0,0,0,0,False
2004-03-12,0,0,11,0,0,False
2004-03-13,0,12,0,12,0,False
2004-03-14,0,12,0,0,0,False
2004-03-15,0,21,0,14,0,False
2004-03-16,0,20,13,13,0,False
2004-03-17,0,7,7,14,14,False
2004-03-18,0,14,7,14,0,False
2004-03-19,0,8,31,23,0,False
2004-03-20,0,0,12,12,0,False
2004-03-21,12,0,12,24,0,False
2004-03-22,0,0,0,0,0,False
2004-03-23,0,0,0,0,0,True
2004-03-24,0,28,0,9,0,False
2004-03-25,0,25,0,0,0,False
2004-03-26,0,32,11,0,0,False
2004-03-27,0,0,0,0,0,False
2004-03-28,0,0,12,0,0,False
2004-03-29,0,7,14,7,0,False
2004-03-30,0,13,13,19,0,False
2004-03-31,0,13,7,0,0,False
2004-04-01,0,27,13,7,7,False
2004-04-02,0,14,7,7,0,False
2004-04-03,0,24,12,0,0,False
2004-04-04,0,0,12,0,12,False
2004-04-05,0,35,14,21,0,False
2004-04-06,7,7,7,14,7,False
2004-04-07,7,35,7,21,0,False
2004-04-08,0,21,0,0,0,False
2004-04-09,0,17,0,17,0,False
2004-04-10,0,0,0,12,0,False
2004-04-11,0,0,0,0,0,False
2004-04-12,0,0,0,0,0,True
2004-04-13,0,0,0,0,0,True
2004-04-14,0,13,7,0,0,False
2004-04-15,0,7,13,0,0,False
2004-04-16,0,7,7,7,7,False
2004-04-17,0,12,12,12,0,False
2004-04-18,0,12,23,35,0,False
2004-04-19,0,7,0,7,7,False
2004-04-20,0,6,0,6,0,False
2004-04-21,0,0,13,6,0,False
2004-04-22,0,20,0,0,0,False
2004-04-23,0,7,7,0,7,False
2004-04-24,0,48,12,24,0,False
2004-04-25,0,0,0,0,0,False
2004-04-26,6,6,0,0,0,False
2004-04-27,0,6,0,6,0,False
2004-04-28,0,7,20,0,0,False
2004-04-29,0,0,7,20,0,False
2004-04-30,0,7,0,0,0,False
2004-05-01,0,0,23,0,0,False
2004-05-02,0,11,11,11,0,False
2004-05-03,0,6,19,0,0,False
2004-05-04,0,26,13,26,6,False
2004-05-05,0,20,0,7,0,False
2004-05-06,0,13,7,7,0,False
2004-05-07,0,0,0,7,0,False
2004-05-08,0,12,0,0,0,False
2004-05-09,0,25,0,12,0,False
2004-05-10,0,7,0,20,0,False
2004-05-11,0,0,0,7,0,False
2004-05-12,0,6,0,6,0,False
2004-05-13,0,0,0,13,0,False
2004-05-14,0,22,0,22,0,False
2004-05-15,0,0,12,12,0,False
2004-05-16,0,24,12,24,0,False
2004-05-17,0,20,0,20,0,False
2004-05-18,6,6,0,6,6,False
2004-05-19,0,13,0,7,0,False
2004-05-20,0,0,27,14,0,False
2004-05-21,0,14,14,7,0,False
2004-05-22,0,0,0,0,0,False
2004-05-23,0,24,24,0,0,False
2004-05-24,0,33,20,0,0,False
2004-05-25,0,7,7,7,0,False
2004-05-26,0,0,0,27,0,False
2004-05-27,0,7,7,14,0,False
2004-05-28,0,8,0,8,0,False
2004-05-29,0,13,0,0,0,False
2004-05-30,0,0,0,14,0,False
2004-05-31,0,11,0,11,11,False
2004-06-01,0,14,0,14,0,False
2004-06-02,0,20,0,7,0,False
2004-06-03,0,7,14,14,0,False
2004-06-04,0,0,0,15,0,False
2004-06-05,0,36,36,24,0,False
2004-06-06,0,0,24,12,0,False
2004-06-07,0,0,20,7,7,False
2004-06-08,0,27,20,14,0,False
2004-06-09,0,7,0,21,7,False
2004-06-10,0,7,0,7,0,False
2004-06-11,0,15,0,8,0,False
2004-06-12,0,0,25,0,0,False
2004-06-13,0,0,25,0,0,False
2004-06-14,0,14,14,0,0,False
2004-06-15,0,14,0,14,0,False
2004-06-16,0,14,7,0,0,False
2004-06-17,0,0,14,0,0,False
2004-06-18,0,15,8,15,0,False
2004-06-19,0,0,0,25,0,False
2004-06-20,0,26,0,13,0,False
2004-06-21,0,14,14,0,7,False
2004-06-22,0,14,7,20,0,False
2004-06-23,0,7,14,28,0,False
2004-06-24,0,36,14,14,14,False
2004-06-25,0,0,8,0,0,False
2004-06-26,0,12,0,0,0,False
2004-06-27,0,26,0,0,0,False
2004-06-28,7,7,7,0,0,False
2004-06-29,0,14,27,20,0,False
2004-06-30,0,7,14,7,0,False
2004-07-01,0,7,0,0,0,False
2004-07-02,0,16,8,0,0,False
2004-07-03,0,39,26,13,0,False
2004-07-04,0,14,14,0,0,False
2004-07-05,0,0,23,12,0,False
2004-07-06,0,7,21,7,0,False
2004-07-07,0,0,0,0,0,False
2004-07-08,0,7,0,7,7,False
2004-07-09,0,15,7,0,0,False
2004-07-10,0,12,0,12,0,False
2004-07-11,0,24,36,0,0,False
2004-07-12,0,20,7,0,0,False
2004-07-13,0,13,0,7,0,False
2004-07-14,0,30,0,0,0,False
2004-07-15,0,27,0,9,0,False
2004-07-16,0,0,8,0,8,False
2004-07-17,0,24,12,0,12,False
2004-07-18,0,35,24,0,0,False
2004-07-19,0,27,0,13,0,False
2004-07-20,0,7,7,13,0,False
2004-07-21,0,7,13,13,0,False
2004-07-22,0,7,21,14,7,False
2004-07-23,0,30,0,0,0,False
2004-07-24,0,0,0,0,0,False
2004-07-25,0,12,24,12,0,False
2004-07-26,0,7,28,0,0,False
2004-07-27,0,13,7,7,0,False
2004-07-28,0,7,7,0,0,False
2004-07-29,0,14,7,0,14,False
2004-07-30,0,23,8,8,8,False
2004-07-31,0,47,12,24,0,False
2004-08-01,0,24,12,36,0,False
2004-08-02,0,7,20,0,0,False
2004-08-03,0,13,7,13,0,False
2004-08-04,0,14,27,7,7,False
2004-08-05,0,14,0,14,7,False
2004-08-06,0,15,15,0,7,False
2004-08-07,0,12,0,35,0,False
2004-08-08,0,12,0,12,0,False
2004-08-09,0,20,20,13,0,False
2004-08-10,0,13,6,0,6,False
2004-08-11,0,7,7,26,0,False
2004-08-12,0,27,13,7,0,False
2004-08-13,0,14,21,0,0,False
2004-08-14,0,35,35,12,0,False
2004-08-15,0,12,12,23,0,False
2004-08-16,0,7,13,13,0,False
2004-08-17,0,13,7,0,13,False
2004-08-18,0,7,13,20,0,False
2004-08-19,0,0,20,20,0,False
2004-08-20,0,14,7,7,0,False
2004-08-21,0,11,33,0,0,False
2004-08-22,0,12,0,0,0,False
2004-08-23,0,26,20,0,0,False
2004-08-24,0,13,0,0,0,False
2004-08-25,0,6,6,13,0,False
2004-08-26,0,20,0,20,0,False
2004-08-27,0,7,14,14,0,False
2004-08-28,0,0,11,11,0,False
2004-08-29,0,11,22,0,0,False
2004-08-30,0,0,6,0,0,False
2004-08-31,0,0,19,6,0,False
2004-09-01,0,13,0,6,0,False
2004-09-02,0,19,6,26,0,False
2004-09-03,0,7,0,0,0,False
2004-09-04,0,11,0,0,0,False
2004-09-05,0,0,12,12,0,False
2004-09-06,0,10,19,10,0,False
2004-09-07,0,0,6,12,6,False
2004-09-08,0,6,6,0,0,False
2004-09-09,0,37,6,0,0,False
2004-09-10,0,26,7,20,0,False
2004-09-11,0,42,0,10,0,False
2004-09-12,0,20,10,30,0,False
2004-09-13,0,18,12,18,0,False
2004-09-14,0,6,6,35,0,False
2004-09-15,0,6,0,6,0,False
2004-09-16,6,0,18,12,0,False
2004-09-17,0,19,13,19,0,False
2004-09-18,0,41,0,0,0,False
2004-09-19,0,10,0,10,0,False
2004-09-20,0,18,12,12,0,False
2004-09-21,0,6,11,17,0,False
2004-09-22,0,12,6,12,0,False
2004-09-23,0,0,6,6,0,False
2004-09-24,0,6,0,19,0,False
2004-09-25,0,10,0,21,0,False
2004-09-26,0,10,10,20,0,False
