date,costliness,costly,debtor,default,depression,isPartial
2010-03-15,0,1,1,78,65,False
2010-03-16,0,1,1,76,68,False
2010-03-17,0,0,2,73,69,False
2010-03-18,0,0,1,73,68,False
2010-03-19,0,0,1,69,63,False
2010-03-20,0,1,1,53,49,False
2010-03-21,0,0,0,55,67,False
2010-03-22,0,1,2,61,76,False
2010-03-23,0,0,1,76,72,False
2010-03-24,0,0,1,72,75,False
2010-03-25,0,1,1,74,76,False
2010-03-26,0,0,1,74,55,False
2010-03-27,0,0,0,50,50,False
2010-03-28,0,1,0,55,55,False
2010-03-29,0,0,1,69,69,False
2010-03-30,0,0,1,75,58,False
2010-03-31,0,1,2,78,64,False
2010-04-01,0,1,2,72,64,False
2010-04-02,0,1,0,69,55,False
2010-04-03,0,0,0,61,48,False
2010-04-04,0,1,0,62,54,False
2010-04-05,0,1,1,68,57,False
2010-04-06,0,0,2,79,71,False
2010-04-07,0,0,1,74,62,False
2010-04-08,0,0,1,73,72,False
2010-04-09,0,0,1,72,57,False
2010-04-10,0,0,1,57,39,False
2010-04-11,0,0,1,52,63,False
2010-04-12,0,0,1,66,68,False
2010-04-13,0,0,1,73,79,False
2010-04-14,0,0,1,74,72,False
2010-04-15,0,1,1,65,72,False
2010-04-16,0,0,1,67,70,False
2010-04-17,0,0,1,55,49,False
2010-04-18,0,1,0,55,59,False
2010-04-19,0,1,2,66,71,False
2010-04-20,0,2,1,76,69,False
