date,advantage,affluence,affluent,afloat,allowance,isPartial
2015-05-09,51,0,0,1,10,False
2015-05-10,43,1,1,0,8,False
2015-05-11,82,1,3,1,11,False
2015-05-12,84,1,3,1,12,False
2015-05-13,86,0,2,1,13,False
2015-05-14,87,1,2,1,10,False
2015-05-15,82,0,1,0,11,False
2015-05-16,47,1,1,0,13,False
2015-05-17,49,0,1,1,11,False
2015-05-18,79,1,2,0,13,False
2015-05-19,80,0,2,0,14,False
2015-05-20,82,0,1,0,15,False
2015-05-21,83,0,2,1,14,False
2015-05-22,72,0,2,1,8,False
2015-05-23,44,0,1,0,9,False
2015-05-24,41,0,1,1,9,False
2015-05-25,49,0,2,1,10,False
2015-05-26,81,1,2,1,14,False
2015-05-27,81,1,2,1,14,False
2015-05-28,86,0,2,0,13,False
2015-05-29,71,0,3,1,12,False
2015-05-30,52,0,1,1,10,False
2015-05-31,50,1,1,0,7,False
2015-06-01,79,0,2,1,14,False
2015-06-02,85,0,1,1,15,False
2015-06-03,80,0,1,1,14,False
2015-06-04,82,0,1,1,13,False
2015-06-05,68,1,1,1,10,False
2015-06-06,46,0,1,0,12,False
2015-06-07,46,0,3,0,9,False
2015-06-08,73,1,2,1,14,False
2015-06-09,80,0,1,0,15,False
2015-06-10,84,0,2,1,15,False
2015-06-11,76,0,1,1,14,False
2015-06-12,70,1,2,0,12,False
2015-06-13,48,1,1,0,11,False
2015-06-14,50,0,1,0,11,False
2015-06-15,83,1,1,0,11,False
2015-06-16,74,1,1,1,13,False
2015-06-17,78,1,2,1,14,False
2015-06-18,77,0,2,1,11,False
2015-06-19,69,0,1,1,10,False
2015-06-20,48,0,1,1,10,False
2015-06-21,38,0,0,0,11,False
2015-06-22,80,0,1,0,14,False
2015-06-23,82,0,1,1,15,False
2015-06-24,77,0,1,1,13,False
2015-06-25,80,1,1,1,14,False
2015-06-26,73,0,1,1,12,False
2015-06-27,40,0,1,0,9,False
2015-06-28,49,0,1,1,13,False
2015-06-29,82,0,1,0,15,False
2015-06-30,81,0,2,0,13,False
2015-07-01,82,0,1,1,15,False
2015-07-02,73,0,1,1,12,False
2015-07-03,57,0,0,1,13,False
2015-07-04,47,0,1,1,9,False
2015-07-05,44,0,1,1,8,False
2015-07-06,86,0,2,1,14,False
2015-07-07,87,0,1,1,14,False
2015-07-08,83,0,1,0,15,False
2015-07-09,76,0,2,1,16,False
2015-07-10,74,1,1,1,13,False
2015-07-11,47,0,1,0,10,False
2015-07-12,51,1,1,0,12,False
2015-07-13,81,1,1,1,11,False
2015-07-14,80,0,2,1,14,False
2015-07-15,88,0,1,0,13,False
2015-07-16,84,1,2,1,12,False
2015-07-17,80,0,2,1,15,False
2015-07-18,51,0,1,0,10,False
2015-07-19,48,0,1,0,12,False
2015-07-20,82,0,1,1,15,False
2015-07-21,79,0,1,0,14,False
2015-07-22,77,1,1,1,18,False
2015-07-23,75,0,1,0,14,False
2015-07-24,77,0,2,1,14,False
2015-07-25,54,0,1,0,11,False
2015-07-26,49,0,1,1,11,False
2015-07-27,82,0,2,1,14,False
2015-07-28,79,1,0,0,17,False
2015-07-29,81,0,3,0,15,False
2015-07-30,76,0,1,0,12,False
2015-07-31,68,0,2,1,16,False
2015-08-01,60,1,1,0,10,False
2015-08-02,41,1,2,1,13,False
2015-08-03,86,0,1,0,16,False
2015-08-04,80,1,1,1,12,False
2015-08-05,86,0,2,0,14,False
2015-08-06,78,0,2,1,15,False
2015-08-07,74,0,1,1,11,False
2015-08-08,46,1,1,0,7,False
2015-08-09,45,0,0,1,11,False
2015-08-10,79,0,1,1,13,False
2015-08-11,81,0,3,1,13,False
2015-08-12,79,1,1,1,13,False
2015-08-13,79,0,2,1,11,False
2015-08-14,74,0,1,0,12,False
2015-08-15,48,0,2,0,11,False
2015-08-16,44,0,1,0,10,False
2015-08-17,79,0,1,1,12,False
2015-08-18,85,0,2,1,11,False
2015-08-19,85,0,3,0,11,False
2015-08-20,78,0,1,1,13,False
2015-08-21,74,1,1,0,11,False
2015-08-22,47,0,1,1,13,False
2015-08-23,46,1,1,1,9,False
2015-08-24,85,0,1,0,14,False
2015-08-25,83,0,1,0,13,False
2015-08-26,81,1,2,0,12,False
2015-08-27,80,1,2,0,13,False
2015-08-28,74,0,2,0,11,False
2015-08-29,46,0,0,1,9,False
2015-08-30,52,0,2,1,8,False
2015-08-31,81,0,1,1,14,False
2015-09-01,91,1,1,1,16,False
2015-09-02,82,1,2,2,15,False
2015-09-03,84,1,3,1,10,False
2015-09-04,82,1,2,0,12,False
2015-09-05,53,1,1,1,9,False
2015-09-06,46,0,2,1,9,False
2015-09-07,60,1,2,1,11,False
2015-09-08,81,1,2,1,12,False
2015-09-09,94,1,3,1,13,False
2015-09-10,89,0,3,1,15,False
2015-09-11,79,1,2,1,11,False
2015-09-12,57,0,1,0,8,False
2015-09-13,48,1,2,0,10,False
2015-09-14,85,1,3,1,14,False
2015-09-15,92,1,2,1,11,False
2015-09-16,85,1,3,1,12,False
2015-09-17,79,1,3,1,10,False
2015-09-18,75,1,4,2,11,False
2015-09-19,53,0,1,1,10,False
2015-09-20,48,1,1,0,11,False
2015-09-21,94,1,2,1,12,False
2015-09-22,91,1,2,0,11,False
2015-09-23,92,1,3,0,12,False
2015-09-24,92,0,3,1,15,False
2015-09-25,82,1,2,1,9,False
2015-09-26,55,0,1,0,9,False
2015-09-27,54,1,2,0,7,False
2015-09-28,93,1,3,1,11,False
2015-09-29,88,1,2,1,13,False
2015-09-30,87,1,3,1,13,False
2015-10-01,100,0,3,0,13,False
2015-10-02,94,1,2,1,13,False
2015-10-03,59,0,1,1,13,False
2015-10-04,66,1,1,1,8,False
2015-10-05,90,1,4,0,14,False
2015-10-06,94,0,3,1,14,False
2015-10-07,89,1,3,1,13,False
2015-10-08,91,1,3,1,12,False
2015-10-09,80,0,3,2,11,False
2015-10-10,58,0,2,1,11,False
2015-10-11,53,1,2,0,9,False
2015-10-12,83,0,2,0,13,False
2015-10-13,95,1,3,1,14,False
2015-10-14,98,1,2,0,13,False
2015-10-15,89,1,2,1,14,False
2015-10-16,82,1,4,1,9,False
2015-10-17,48,2,3,0,9,False
2015-10-18,52,1,3,0,10,False
2015-10-19,92,1,2,1,13,False
2015-10-20,95,1,4,1,10,False
2015-10-21,92,1,4,1,14,False
2015-10-22,85,1,3,0,14,False
2015-10-23,73,1,2,0,14,False
2015-10-24,51,0,2,0,9,False
2015-10-25,53,1,1,1,11,False
2015-10-26,90,0,3,1,14,False
2015-10-27,94,1,2,1,16,False
2015-10-28,92,0,2,1,14,False
2015-10-29,88,0,2,0,11,False
2015-10-30,70,0,2,1,11,False
2015-10-31,54,0,1,0,8,False
2015-11-01,51,0,2,0,8,False
2015-11-02,90,0,2,1,14,False
2015-11-03,92,1,3,0,12,False
2015-11-04,95,0,3,0,15,False
2015-11-05,84,1,3,0,14,False
2015-11-06,83,0,2,1,11,False
2015-11-07,61,1,2,1,8,False
2015-11-08,53,0,2,0,9,False
2015-11-09,91,1,2,1,12,False
2015-11-10,93,1,4,0,11,False
2015-11-11,88,1,2,0,11,False
2015-11-12,89,1,3,1,13,False
