date,luxury,meritorious,nobility,nobleman,partner,isPartial
2014-11-20,73,2,3,0,60,False
2014-11-21,66,0,3,1,54,False
2014-11-22,81,0,2,0,45,False
2014-11-23,79,0,1,1,43,False
2014-11-24,69,1,2,0,53,False
2014-11-25,60,1,2,0,61,False
2014-11-26,69,1,1,1,56,False
2014-11-27,55,1,0,0,41,False
2014-11-28,68,0,2,0,39,False
2014-11-29,85,0,2,0,45,False
2014-11-30,75,0,3,0,43,False
2014-12-01,75,0,3,1,53,False
2014-12-02,74,1,3,0,55,False
2014-12-03,72,1,6,1,58,False
2014-12-04,71,1,5,1,53,False
2014-12-05,75,1,4,0,51,False
2014-12-06,74,1,2,1,44,False
2014-12-07,72,0,3,0,51,False
2014-12-08,80,1,3,1,55,False
2014-12-09,70,1,3,1,56,False
2014-12-10,70,1,4,0,64,False
2014-12-11,71,1,2,0,61,False
2014-12-12,76,1,2,1,46,False
2014-12-13,79,1,2,0,42,False
2014-12-14,80,1,1,0,42,False
2014-12-15,75,0,2,0,55,False
2014-12-16,70,0,2,1,62,False
2014-12-17,73,2,1,1,58,False
2014-12-18,64,1,2,0,58,False
2014-12-19,68,1,1,1,53,False
2014-12-20,70,1,1,0,40,False
2014-12-21,72,1,2,1,41,False
2014-12-22,82,1,1,0,54,False
2014-12-23,80,0,2,1,47,False
2014-12-24,68,0,1,0,34,False
2014-12-25,68,0,2,1,34,False
2014-12-26,83,1,1,0,41,False
2014-12-27,75,0,3,1,46,False
2014-12-28,81,0,1,0,41,False
2014-12-29,81,0,1,0,53,False
2014-12-30,87,0,2,1,54,False
2014-12-31,77,1,2,0,52,False
2015-01-01,85,0,2,1,43,False
2015-01-02,84,0,3,0,50,False
2015-01-03,82,0,2,1,49,False
2015-01-04,86,0,1,1,51,False
2015-01-05,85,1,3,0,64,False
2015-01-06,73,1,2,0,65,False
2015-01-07,86,1,2,0,64,False
2015-01-08,76,1,2,0,63,False
2015-01-09,75,1,2,0,60,False
2015-01-10,94,1,2,0,48,False
2015-01-11,94,0,2,0,51,False
2015-01-12,80,1,2,1,64,False
2015-01-13,84,1,3,0,63,False
2015-01-14,80,2,1,1,63,False
2015-01-15,80,1,3,1,58,False
2015-01-16,80,1,2,0,61,False
2015-01-17,95,0,1,0,53,False
2015-01-18,92,1,2,0,48,False
2015-01-19,91,1,3,0,66,False
2015-01-20,82,1,2,0,61,False
2015-01-21,81,1,2,1,67,False
2015-01-22,78,1,2,1,59,False
2015-01-23,74,2,2,0,67,False
2015-01-24,82,0,2,0,55,False
2015-01-25,91,0,1,0,59,False
2015-01-26,75,2,2,0,60,False
2015-01-27,82,1,2,1,61,False
2015-01-28,79,0,3,1,69,False
2015-01-29,73,1,2,1,60,False
2015-01-30,83,0,3,0,58,False
2015-01-31,78,0,1,1,46,False
2015-02-01,78,1,2,0,44,False
2015-02-02,75,1,2,1,61,False
2015-02-03,77,1,2,1,62,False
2015-02-04,73,1,1,0,57,False
2015-02-05,78,1,3,1,60,False
2015-02-06,76,1,3,0,63,False
2015-02-07,84,1,1,0,52,False
2015-02-08,90,0,3,0,47,False
2015-02-09,82,1,2,1,59,False
2015-02-10,81,1,4,0,64,False
2015-02-11,81,2,4,1,64,False
2015-02-12,81,1,2,1,60,False
2015-02-13,79,1,1,0,59,False
2015-02-14,88,0,1,0,48,False
2015-02-15,86,1,2,1,58,False
2015-02-16,82,0,3,0,57,False
2015-02-17,79,1,2,1,63,False
2015-02-18,74,1,2,1,53,False
2015-02-19,73,1,5,1,59,False
2015-02-20,77,1,2,0,62,False
2015-02-21,86,0,2,0,54,False
2015-02-22,85,1,3,0,54,False
2015-02-23,77,1,2,0,59,False
2015-02-24,82,2,3,1,65,False
2015-02-25,78,2,2,0,58,False
2015-02-26,73,1,4,0,62,False
2015-02-27,71,1,2,0,62,False
2015-02-28,80,0,2,0,53,False
2015-03-01,89,0,2,1,49,False
2015-03-02,77,1,3,0,60,False
2015-03-03,75,1,2,0,58,False
