date,backward,backwardness,broke,cheap,colony,isPartial
2013-03-14,0,0,6,89,5,False
2013-03-15,0,0,6,84,4,False
2013-03-16,1,0,6,90,4,False
2013-03-17,1,0,6,93,4,False
2013-03-18,1,0,7,91,5,False
2013-03-19,1,0,7,91,5,False
2013-03-20,0,0,5,90,5,False
2013-03-21,0,0,5,84,5,False
2013-03-22,0,0,6,86,5,False
2013-03-23,0,0,8,92,4,False
2013-03-24,0,0,6,93,4,False
2013-03-25,0,0,6,89,5,False
2013-03-26,0,0,8,91,4,False
2013-03-27,1,0,6,88,4,False
2013-03-28,0,0,6,87,4,False
2013-03-29,1,0,5,82,5,False
2013-03-30,0,0,6,85,4,False
2013-03-31,0,0,11,84,4,False
2013-04-01,1,0,11,88,5,False
2013-04-02,0,0,11,87,5,False
2013-04-03,0,0,8,87,4,False
2013-04-04,0,0,8,86,5,False
2013-04-05,0,0,7,83,5,False
2013-04-06,0,0,7,89,4,False
2013-04-07,0,0,6,88,4,False
2013-04-08,0,0,6,85,4,False
2013-04-09,1,0,9,85,5,False
2013-04-10,1,0,5,81,4,False
2013-04-11,1,0,6,85,5,False
2013-04-12,0,0,6,82,5,False
2013-04-13,0,0,6,88,4,False
2013-04-14,0,0,6,91,4,False
2013-04-15,1,0,5,81,4,False
2013-04-16,1,0,6,83,4,False
2013-04-17,0,0,6,83,4,False
2013-04-18,1,0,5,85,4,False
2013-04-19,1,0,6,78,4,False
2013-04-20,0,0,6,84,4,False
2013-04-21,0,0,5,90,4,False
2013-04-22,0,0,6,87,4,False
2013-04-23,1,0,6,86,4,False
2013-04-24,1,0,6,85,4,False
2013-04-25,1,0,5,83,5,False
2013-04-26,0,0,6,77,4,False
2013-04-27,0,0,6,85,4,False
2013-04-28,1,0,6,91,4,False
2013-04-29,0,0,6,85,5,False
2013-04-30,1,0,6,86,5,False
2013-05-01,0,0,6,88,6,False
2013-05-02,0,0,5,87,5,False
2013-05-03,1,0,5,78,5,False
2013-05-04,0,0,7,85,4,False
2013-05-05,1,0,7,91,4,False
2013-05-06,1,0,5,85,5,False
2013-05-07,0,0,7,85,5,False
2013-05-08,0,0,6,83,4,False
2013-05-09,1,0,6,84,5,False
2013-05-10,1,0,6,79,5,False
2013-05-11,0,0,6,86,4,False
2013-05-12,0,0,6,83,5,False
2013-05-13,0,0,6,85,5,False
2013-05-14,1,0,7,86,4,False
2013-05-15,0,0,6,89,5,False
2013-05-16,0,0,7,85,5,False
2013-05-17,0,0,6,85,5,False
2013-05-18,0,0,7,91,4,False
2013-05-19,0,0,7,91,5,False
2013-05-20,0,0,6,88,5,False
2013-05-21,0,0,7,89,5,False
2013-05-22,1,0,5,89,5,False
2013-05-23,1,0,5,84,5,False
2013-05-24,0,0,5,85,5,False
2013-05-25,0,0,6,87,5,False
2013-05-26,0,0,6,89,4,False
2013-05-27,0,0,6,91,5,False
2013-05-28,0,0,6,87,5,False
2013-05-29,0,0,5,88,5,False
2013-05-30,1,0,6,92,5,False
2013-05-31,0,0,5,86,5,False
2013-06-01,0,0,6,92,5,False
2013-06-02,0,0,6,97,5,False
2013-06-03,0,0,6,90,4,False
2013-06-04,0,0,7,93,5,False
2013-06-05,0,0,6,90,5,False
2013-06-06,1,0,6,91,5,False
2013-06-07,0,0,6,88,4,False
2013-06-08,0,0,6,92,5,False
2013-06-09,0,0,6,94,5,False
2013-06-10,0,0,6,92,5,False
2013-06-11,0,0,6,92,5,False
2013-06-12,0,0,5,92,5,False
2013-06-13,1,0,5,93,5,False
2013-06-14,1,0,5,85,4,False
2013-06-15,1,0,6,94,5,False
2013-06-16,0,0,6,89,5,False
2013-06-17,1,0,6,93,5,False
2013-06-18,0,0,6,94,5,False
2013-06-19,0,0,5,88,5,False
2013-06-20,1,0,5,91,4,False
2013-06-21,0,0,5,86,5,False
2013-06-22,0,0,6,94,5,False
2013-06-23,0,0,6,96,4,False
2013-06-24,0,0,5,91,4,False
2013-06-25,0,0,6,99,4,False
2013-06-26,1,0,5,92,5,False
2013-06-27,0,0,6,90,4,False
2013-06-28,0,0,5,96,5,False
2013-06-29,0,0,6,95,5,False
2013-06-30,0,0,6,93,4,False
2013-07-01,1,0,5,92,4,False
2013-07-02,0,0,6,97,5,False
2013-07-03,0,0,5,91,4,False
2013-07-04,0,0,5,86,5,False
2013-07-05,1,0,5,86,5,False
2013-07-06,0,0,5,94,5,False
2013-07-07,1,0,6,99,5,False
2013-07-08,0,0,5,92,5,False
2013-07-09,0,0,7,97,4,False
2013-07-10,1,0,5,96,5,False
2013-07-11,1,0,6,92,4,False
2013-07-12,0,0,6,88,4,False
2013-07-13,0,0,6,94,5,False
2013-07-14,0,0,5,90,5,False
2013-07-15,0,0,5,90,5,False
2013-07-16,0,0,6,97,5,False
2013-07-17,0,0,5,95,5,False
2013-07-18,0,0,5,96,4,False
2013-07-19,0,0,5,92,5,False
2013-07-20,0,0,6,96,6,False
2013-07-21,0,0,6,98,7,False
2013-07-22,0,0,5,96,8,False
2013-07-23,1,0,8,98,7,False
2013-07-24,0,0,5,93,6,False
2013-07-25,1,0,5,98,7,False
2013-07-26,0,0,6,92,6,False
2013-07-27,0,0,6,98,7,False
2013-07-28,1,0,7,98,7,False
2013-07-29,0,0,5,95,5,False
2013-07-30,0,0,6,95,5,False
2013-07-31,1,0,6,95,5,False
2013-08-01,0,0,5,93,5,False
2013-08-02,0,0,5,90,6,False
2013-08-03,0,0,5,94,5,False
2013-08-04,0,0,6,98,6,False
2013-08-05,0,0,5,97,6,False
2013-08-06,0,0,7,96,5,False
2013-08-07,0,0,6,91,5,False
2013-08-08,0,0,5,90,5,False
2013-08-09,1,0,5,92,5,False
2013-08-10,0,0,5,97,5,False
2013-08-11,0,0,6,98,5,False
2013-08-12,1,0,5,92,5,False
2013-08-13,0,0,5,94,5,False
2013-08-14,0,0,5,94,5,False
2013-08-15,0,0,5,94,5,False
2013-08-16,0,0,5,87,5,False
2013-08-17,0,0,6,95,5,False
2013-08-18,0,0,6,94,5,False
2013-08-19,0,0,5,92,6,False
2013-08-20,0,0,6,93,5,False
2013-08-21,0,0,5,88,6,False
2013-08-22,1,0,5,87,6,False
2013-08-23,0,0,5,89,6,False
2013-08-24,0,0,5,89,5,False
2013-08-25,1,0,6,91,6,False
2013-08-26,0,0,6,82,6,False
2013-08-27,0,0,6,87,6,False
2013-08-28,0,0,5,86,6,False
2013-08-29,0,0,5,88,6,False
2013-08-30,0,0,5,82,7,False
2013-08-31,0,0,5,87,5,False
2013-09-01,1,0,6,92,5,False
2013-09-02,0,0,5,90,7,False
2013-09-03,0,0,8,82,6,False
2013-09-04,0,0,5,83,7,False
2013-09-05,0,0,5,83,7,False
2013-09-06,0,0,5,81,7,False
2013-09-07,0,0,5,89,5,False
2013-09-08,0,0,6,91,6,False
2013-09-09,1,0,5,80,8,False
2013-09-10,1,0,6,82,7,False
2013-09-11,1,0,5,81,7,False
2013-09-12,0,0,5,82,8,False
2013-09-13,1,0,5,80,7,False
2013-09-14,0,0,6,87,5,False
2013-09-15,1,0,6,87,6,False
2013-09-16,0,0,5,82,7,False
2013-09-17,1,0,7,85,8,False
2013-09-18,1,0,5,83,7,False
2013-09-19,1,0,5,77,7,False
2013-09-20,0,0,5,80,8,False
2013-09-21,0,0,5,85,5,False
2013-09-22,1,0,7,85,6,False
2013-09-23,0,0,6,82,8,False
2013-09-24,1,0,8,84,8,False
2013-09-25,0,0,6,82,8,False
2013-09-26,0,0,5,80,8,False
2013-09-27,0,0,6,79,7,False
2013-09-28,0,0,6,85,5,False
2013-09-29,0,0,7,90,5,False
2013-09-30,1,0,6,83,7,False
2013-10-01,0,0,7,82,7,False
2013-10-02,1,0,5,81,7,False
2013-10-03,1,0,5,77,7,False
2013-10-04,0,0,5,79,6,False
2013-10-05,0,0,6,86,4,False
2013-10-06,0,0,7,90,5,False
2013-10-07,1,0,6,84,6,False
2013-10-08,1,0,8,86,6,False
2013-10-09,1,0,6,81,7,False
2013-10-10,1,0,6,80,6,False
2013-10-11,0,0,6,77,6,False
