date,backward,backwardness,broke,cheap,colony,isPartial
2016-09-06,0,0,6,78,8,False
2016-09-07,0,0,5,74,8,False
2016-09-08,0,0,6,72,8,False
2016-09-09,0,0,6,74,7,False
2016-09-10,0,0,7,82,6,False
2016-09-11,0,0,6,82,6,False
2016-09-12,0,0,6,74,8,False
2016-09-13,0,0,6,79,8,False
2016-09-14,1,0,6,73,9,False
2016-09-15,0,0,6,73,19,False
2016-09-16,1,0,6,75,10,False
2016-09-17,0,0,7,83,6,False
2016-09-18,0,0,6,80,6,False
2016-09-19,0,0,6,77,9,False
2016-09-20,0,0,6,74,9,False
2016-09-21,1,0,6,74,9,False
2016-09-22,1,0,6,70,10,False
2016-09-23,0,0,6,74,9,False
2016-09-24,0,0,6,81,6,False
2016-09-25,1,0,6,82,5,False
2016-09-26,0,0,5,75,7,False
2016-09-27,0,0,5,72,8,False
2016-09-28,1,0,6,72,8,False
2016-09-29,1,0,6,71,9,False
2016-09-30,0,0,5,72,7,False
2016-10-01,0,0,6,82,4,False
2016-10-02,0,0,6,85,5,False
2016-10-03,0,0,6,77,7,False
2016-10-04,0,0,6,76,7,False
2016-10-05,1,0,5,75,7,False
2016-10-06,1,0,6,72,7,False
2016-10-07,1,0,6,74,7,False
2016-10-08,0,0,6,81,5,False
2016-10-09,0,0,6,77,4,False
2016-10-10,1,0,6,75,6,False
2016-10-11,1,0,8,74,6,False
2016-10-12,1,0,6,74,6,False
2016-10-13,0,0,6,79,7,False
2016-10-14,1,0,6,77,6,False
2016-10-15,0,0,6,81,4,False
2016-10-16,0,0,7,87,4,False
2016-10-17,1,0,6,82,6,False
2016-10-18,1,0,6,81,6,False
2016-10-19,0,0,6,78,6,False
2016-10-20,1,0,5,72,7,False
2016-10-21,1,0,5,76,6,False
2016-10-22,0,0,6,84,5,False
2016-10-23,0,0,6,86,4,False
2016-10-24,1,0,6,76,6,False
2016-10-25,1,0,7,80,6,False
2016-10-26,1,0,6,74,6,False
2016-10-27,1,0,5,73,6,False
2016-10-28,1,0,6,76,6,False
2016-10-29,0,0,6,84,4,False
2016-10-30,1,0,6,79,4,False
2016-10-31,1,0,5,69,5,False
2016-11-01,1,0,6,72,6,False
2016-11-02,1,0,5,70,5,False
2016-11-03,1,0,5,69,5,False
2016-11-04,1,0,6,73,5,False
2016-11-05,1,0,5,81,4,False
2016-11-06,1,0,6,84,4,False
2016-11-07,1,0,5,75,5,False
2016-11-08,1,0,5,70,5,False
2016-11-09,0,0,4,49,4,False
2016-11-10,1,0,5,70,5,False
2016-11-11,1,0,6,73,4,False
2016-11-12,0,0,6,80,4,False
2016-11-13,1,0,6,84,4,False
2016-11-14,1,0,5,79,5,False
2016-11-15,1,0,6,76,6,False
2016-11-16,1,0,6,76,6,False
2016-11-17,0,0,6,73,6,False
2016-11-18,1,0,6,75,6,False
2016-11-19,0,0,6,83,5,False
2016-11-20,0,0,7,83,4,False
2016-11-21,0,0,6,78,5,False
2016-11-22,1,0,6,78,5,False
2016-11-23,0,0,6,75,4,False
2016-11-24,0,0,6,67,3,False
2016-11-25,0,0,5,85,4,False
2016-11-26,0,0,6,86,4,False
2016-11-27,0,0,7,87,5,False
2016-11-28,0,0,5,85,6,False
2016-11-29,0,0,7,79,6,False
2016-11-30,1,0,7,78,6,False
2016-12-01,1,0,6,77,6,False
2016-12-02,1,0,6,76,6,False
2016-12-03,0,0,6,86,4,False
2016-12-04,0,0,6,87,5,False
2016-12-05,1,0,6,81,5,False
2016-12-06,1,0,7,79,6,False
2016-12-07,1,0,6,79,6,False
2016-12-08,1,0,6,74,6,False
2016-12-09,0,0,6,72,6,False
2016-12-10,0,0,5,80,5,False
2016-12-11,0,0,6,83,5,False
2016-12-12,1,0,5,79,6,False
2016-12-13,0,0,6,80,7,False
2016-12-14,1,0,6,73,7,False
2016-12-15,0,0,5,72,8,False
2016-12-16,1,0,6,71,7,False
2016-12-17,0,0,6,82,6,False
2016-12-18,0,0,6,81,7,False
2016-12-19,1,0,6,76,7,False
2016-12-20,0,0,6,75,6,False
2016-12-21,0,0,6,75,7,False
2016-12-22,0,0,6,72,6,False
2016-12-23,0,0,6,73,6,False
2016-12-24,0,0,6,63,5,False
2016-12-25,0,0,7,65,5,False
2016-12-26,1,0,6,83,6,False
2016-12-27,1,0,6,85,5,False
2016-12-28,0,0,6,87,5,False
2016-12-29,0,0,5,82,6,False
2016-12-30,1,0,5,83,5,False
2016-12-31,0,0,6,80,5,False
2017-01-01,0,0,6,71,5,False
2017-01-02,0,0,6,87,5,False
2017-01-03,0,0,6,83,6,False
2017-01-04,0,0,6,81,6,False
2017-01-05,1,0,7,82,6,False
2017-01-06,1,0,6,79,6,False
2017-01-07,0,0,6,85,5,False
2017-01-08,0,0,7,89,6,False
2017-01-09,0,0,5,75,6,False
2017-01-10,1,0,6,78,6,False
2017-01-11,1,0,6,82,7,False
2017-01-12,1,0,6,78,8,False
2017-01-13,1,0,5,77,9,False
2017-01-14,1,0,6,91,7,False
2017-01-15,0,0,6,86,6,False
2017-01-16,0,0,6,86,6,False
2017-01-17,1,0,6,78,7,False
2017-01-18,1,0,5,80,6,False
2017-01-19,1,0,5,77,6,False
2017-01-20,0,0,6,74,7,False
2017-01-21,0,0,6,86,9,False
2017-01-22,0,0,6,86,8,False
2017-01-23,1,0,5,81,7,False
2017-01-24,0,0,6,81,6,False
2017-01-25,1,0,5,77,6,False
2017-01-26,1,0,5,76,6,False
2017-01-27,0,0,6,76,7,False
2017-01-28,0,0,6,82,6,False
2017-01-29,1,0,6,83,6,False
2017-01-30,1,0,5,78,7,False
2017-01-31,1,0,5,80,6,False
2017-02-01,1,0,6,79,6,False
2017-02-02,1,0,6,77,7,False
2017-02-03,1,0,6,77,7,False
2017-02-04,0,0,6,83,7,False
2017-02-05,0,0,6,87,5,False
2017-02-06,1,0,6,69,6,False
2017-02-07,0,0,7,78,6,False
2017-02-08,1,0,6,77,6,False
2017-02-09,1,0,5,76,6,False
2017-02-10,1,0,6,79,6,False
2017-02-11,0,0,6,83,6,False
2017-02-12,1,0,6,93,6,False
2017-02-13,1,0,7,76,6,False
2017-02-14,1,0,7,76,6,False
2017-02-15,1,0,6,74,6,False
2017-02-16,1,0,6,78,6,False
2017-02-17,0,0,6,77,6,False
2017-02-18,0,0,7,85,5,False
2017-02-19,1,0,7,91,6,False
2017-02-20,1,0,7,89,6,False
2017-02-21,1,0,7,80,5,False
2017-02-22,1,0,6,82,6,False
2017-02-23,1,0,5,86,5,False
2017-02-24,1,0,6,85,6,False
2017-02-25,1,0,6,96,5,False
2017-02-26,1,0,6,93,5,False
2017-02-27,1,0,6,80,6,False
2017-02-28,1,0,6,86,5,False
2017-03-01,1,0,5,86,6,False
2017-03-02,1,0,5,83,6,False
2017-03-03,1,0,6,82,6,False
2017-03-04,0,0,6,90,5,False
2017-03-05,0,0,6,95,7,False
2017-03-06,0,0,6,88,6,False
2017-03-07,1,0,6,88,6,False
2017-03-08,0,0,5,83,6,False
2017-03-09,0,0,6,84,6,False
2017-03-10,0,0,6,84,6,False
2017-03-11,1,0,6,90,5,False
2017-03-12,1,0,6,90,5,False
2017-03-13,1,0,6,85,5,False
2017-03-14,0,0,6,84,5,False
2017-03-15,0,0,6,82,5,False
2017-03-16,1,0,6,81,5,False
2017-03-17,1,0,6,79,6,False
2017-03-18,0,0,7,85,5,False
2017-03-19,0,0,6,90,5,False
2017-03-20,0,0,6,82,5,False
2017-03-21,0,0,7,82,5,False
2017-03-22,1,0,6,81,5,False
2017-03-23,0,0,6,80,5,False
2017-03-24,0,0,6,77,7,False
2017-03-25,0,0,6,88,6,False
2017-03-26,1,0,7,91,6,False
2017-03-27,0,0,6,81,7,False
2017-03-28,1,0,7,83,6,False
2017-03-29,1,0,6,81,5,False
2017-03-30,1,0,5,78,5,False
2017-03-31,0,0,5,79,5,False
2017-04-01,0,0,6,88,6,False
2017-04-02,0,0,7,88,5,False
2017-04-03,0,0,5,79,5,False
