date,costliness,costly,debtor,default,depression,isPartial
2017-06-06,0,0,1,38,53,False
2017-06-07,0,1,1,43,55,False
2017-06-08,0,0,0,41,51,False
2017-06-09,0,1,0,36,44,False
2017-06-10,0,1,0,21,39,False
2017-06-11,0,0,0,20,47,False
2017-06-12,0,0,1,36,49,False
2017-06-13,0,0,0,37,50,False
2017-06-14,0,1,1,41,49,False
2017-06-15,0,1,1,44,49,False
2017-06-16,0,1,0,38,44,False
2017-06-17,0,1,0,21,45,False
2017-06-18,0,0,0,19,45,False
2017-06-19,0,0,1,37,51,False
2017-06-20,0,0,1,44,51,False
2017-06-21,0,1,1,39,49,False
2017-06-22,0,0,1,41,49,False
2017-06-23,0,0,1,36,46,False
2017-06-24,0,1,0,22,42,False
2017-06-25,0,0,0,22,40,False
2017-06-26,0,1,0,40,49,False
2017-06-27,0,1,1,41,49,False
2017-06-28,0,1,1,41,46,False
2017-06-29,0,0,1,40,44,False
2017-06-30,0,0,1,32,40,False
2017-07-01,0,0,0,20,41,False
2017-07-02,0,0,0,21,41,False
2017-07-03,0,1,0,29,44,False
2017-07-04,0,0,0,22,42,False
2017-07-05,0,1,0,36,48,False
2017-07-06,0,0,1,40,49,False
2017-07-07,0,0,0,41,49,False
2017-07-08,0,1,0,23,45,False
2017-07-09,0,0,0,25,49,False
2017-07-10,0,0,0,40,53,False
2017-07-11,0,0,0,42,46,False
2017-07-12,0,0,1,41,49,False
2017-07-13,0,0,1,42,46,False
2017-07-14,0,0,1,38,47,False
2017-07-15,0,1,0,22,46,False
2017-07-16,0,0,0,22,46,False
2017-07-17,0,0,0,41,51,False
2017-07-18,0,0,1,41,51,False
2017-07-19,0,1,1,41,47,False
2017-07-20,0,0,1,41,47,False
2017-07-21,0,0,1,39,50,False
2017-07-22,0,0,0,24,46,False
2017-07-23,0,0,0,22,50,False
2017-07-24,0,0,1,37,51,False
2017-07-25,0,0,1,41,51,False
2017-07-26,0,1,0,42,50,False
2017-07-27,0,1,0,42,49,False
2017-07-28,0,0,1,37,47,False
2017-07-29,0,0,0,21,42,False
2017-07-30,0,0,0,22,51,False
2017-07-31,0,0,1,37,58,False
2017-08-01,0,0,1,41,52,False
2017-08-02,0,0,0,41,51,False
2017-08-03,0,1,1,40,46,False
2017-08-04,0,0,1,37,44,False
2017-08-05,0,0,0,24,44,False
2017-08-06,0,0,0,22,50,False
2017-08-07,0,1,0,41,51,False
2017-08-08,0,0,1,41,52,False
2017-08-09,0,0,1,43,50,False
2017-08-10,0,0,0,43,49,False
2017-08-11,0,1,0,36,42,False
2017-08-12,0,0,0,21,42,False
2017-08-13,0,0,0,20,46,False
2017-08-14,0,0,0,38,47,False
2017-08-15,0,0,0,43,47,False
2017-08-16,0,0,1,40,47,False
2017-08-17,0,0,1,44,42,False
2017-08-18,0,0,1,37,42,False
2017-08-19,0,0,0,24,42,False
2017-08-20,0,1,0,22,45,False
2017-08-21,0,0,0,33,41,False
2017-08-22,0,0,1,42,48,False
2017-08-23,0,0,1,43,59,False
2017-08-24,0,0,1,40,73,False
2017-08-25,0,1,1,40,82,False
2017-08-26,0,0,0,22,100,False
2017-08-27,0,1,0,21,52,False
2017-08-28,0,0,0,36,57,False
2017-08-29,0,1,1,42,53,False
2017-08-30,0,1,1,41,55,False
2017-08-31,0,0,1,42,56,False
2017-09-01,0,1,0,36,48,False
2017-09-02,0,0,0,22,43,False
2017-09-03,0,1,0,21,45,False
2017-09-04,0,1,0,23,47,False
2017-09-05,0,1,1,37,54,False
2017-09-06,0,1,0,38,49,False
2017-09-07,0,0,1,38,51,False
2017-09-08,0,1,0,34,50,False
2017-09-09,0,0,0,21,46,False
2017-09-10,0,0,0,21,48,False
2017-09-11,0,1,0,39,57,False
2017-09-12,0,0,1,37,55,False
2017-09-13,0,1,1,40,54,False
2017-09-14,0,1,1,42,55,False
2017-09-15,0,1,1,37,59,False
2017-09-16,0,1,1,21,54,False
2017-09-17,0,1,0,20,52,False
2017-09-18,0,1,1,39,62,False
2017-09-19,0,0,1,42,60,False
2017-09-20,0,1,1,43,60,False
2017-09-21,0,0,1,39,64,False
2017-09-22,0,0,1,35,52,False
2017-09-23,0,0,0,23,45,False
2017-09-24,0,0,1,21,52,False
2017-09-25,0,1,1,40,62,False
2017-09-26,0,1,1,39,55,False
2017-09-27,0,1,1,39,59,False
2017-09-28,0,0,1,42,62,False
2017-09-29,0,1,1,37,56,False
2017-09-30,0,1,0,22,45,False
2017-10-01,0,0,0,23,49,False
2017-10-02,0,0,1,38,60,False
2017-10-03,0,1,1,41,60,False
2017-10-04,0,0,1,41,80,False
2017-10-05,0,1,0,39,76,False
2017-10-06,0,1,0,38,57,False
2017-10-07,0,0,0,25,47,False
2017-10-08,0,0,0,22,56,False
2017-10-09,0,1,1,35,62,False
2017-10-10,0,0,1,40,68,False
2017-10-11,0,0,1,38,65,False
2017-10-12,0,1,0,39,64,False
2017-10-13,0,1,1,36,57,False
2017-10-14,0,0,0,23,48,False
2017-10-15,0,1,0,20,56,False
2017-10-16,0,0,1,38,69,False
2017-10-17,0,1,1,40,67,False
2017-10-18,0,0,1,39,69,False
2017-10-19,0,1,1,41,64,False
2017-10-20,0,0,1,37,60,False
2017-10-21,0,1,0,22,50,False
2017-10-22,0,0,0,20,58,False
2017-10-23,0,1,0,38,69,False
2017-10-24,0,1,0,39,71,False
2017-10-25,0,1,1,40,63,False
2017-10-26,0,1,1,38,66,False
2017-10-27,0,0,1,37,55,False
2017-10-28,0,0,0,23,48,False
2017-10-29,0,0,0,20,53,False
2017-10-30,0,0,1,36,65,False
2017-10-31,0,0,0,40,64,False
2017-11-01,0,1,1,41,67,False
2017-11-02,0,1,1,39,62,False
2017-11-03,0,0,1,36,60,False
2017-11-04,0,0,0,23,47,False
2017-11-05,0,0,1,23,52,False
2017-11-06,0,1,1,39,71,False
2017-11-07,0,1,1,40,70,False
2017-11-08,0,1,1,39,70,False
2017-11-09,0,0,1,41,68,False
2017-11-10,0,1,1,37,56,False
2017-11-11,0,1,0,25,52,False
2017-11-12,0,0,0,22,55,False
2017-11-13,0,1,1,35,74,False
2017-11-14,0,1,1,40,72,False
2017-11-15,0,1,1,41,71,False
2017-11-16,0,1,1,43,75,False
2017-11-17,0,1,1,36,63,False
2017-11-18,0,1,0,24,49,False
2017-11-19,0,0,0,23,58,False
2017-11-20,0,1,0,38,65,False
2017-11-21,0,0,1,41,57,False
2017-11-22,0,0,1,34,48,False
2017-11-23,0,0,0,22,36,False
2017-11-24,0,0,0,20,39,False
2017-11-25,0,0,0,22,45,False
2017-11-26,0,1,0,23,56,False
2017-11-27,0,1,1,38,67,False
2017-11-28,0,1,1,41,69,False
2017-11-29,0,1,1,42,68,False
2017-11-30,0,1,1,40,75,False
2017-12-01,0,1,1,41,68,False
2017-12-02,0,0,1,24,47,False
2017-12-03,0,1,0,23,57,False
2017-12-04,0,1,1,39,78,False
2017-12-05,0,1,1,39,73,False
2017-12-06,0,1,0,40,74,False
2017-12-07,0,1,1,37,71,False
2017-12-08,0,1,1,36,68,False
2017-12-09,0,1,0,25,51,False
2017-12-10,0,0,0,24,59,False
2017-12-11,0,0,1,38,77,False
2017-12-12,0,1,1,40,74,False
2017-12-13,0,1,1,40,70,False
