date,privileged,productive,productivity,profit,profitable
2010-03-03,0.0,4.24571428571,12.9028410063,109.536929289,3.83869465723
2010-03-04,12.5247057353,8.49142857143,11.9103147751,98.9791529722,3.83869465723
2010-03-05,8.34980382356,5.66095238095,9.92526231257,93.7002648136,5.11825954298
2010-03-06,4.17490191178,2.83047619048,3.97010492503,73.9044342192,5.11825954298
2010-03-07,8.34980382356,5.66095238095,12.9028410063,71.26499014,1.27956488574
2010-03-08,4.17490191178,5.66095238095,8.93273608131,93.7002648136,6.39782442872
2010-03-09,0.0,2.83047619048,13.8953672376,105.57776317,5.11825954298
2010-03-10,16.6996076471,9.90666666667,12.9028410063,105.57776317,3.83869465723
2010-03-11,0.0,7.07619047619,11.9103147751,100.298875012,10.236519086
2010-03-12,12.5247057353,2.83047619048,7.94020985005,89.7410986948,3.83869465723
2010-03-13,4.17490191178,5.66095238095,3.97010492503,58.0677697437,3.83869465723
2010-03-14,8.34980382356,5.66095238095,3.97010492503,62.0269358626,5.11825954298
2010-03-15,8.34980382356,4.24571428571,7.94020985005,102.938319091,3.83869465723
2010-03-16,8.34980382356,11.3219047619,9.92526231257,92.380542774,3.83869465723
2010-03-17,0.0,7.07619047619,13.8953672376,92.380542774,6.39782442872
2010-03-18,4.17490191178,1.41523809524,8.93273608131,93.7002648136,5.11825954298
2010-03-19,12.5247057353,4.24571428571,6.9476836188,89.7410986948,6.39782442872
2010-03-20,4.17490191178,5.66095238095,7.94020985005,65.9861019814,5.11825954298
2010-03-21,4.17490191178,5.66095238095,7.94020985005,72.5847121796,6.39782442872
2010-03-22,12.5247057353,5.66095238095,6.9476836188,108.21720725,3.83869465723
2010-03-23,8.34980382356,2.83047619048,10.9177885438,114.815817448,5.11825954298
2010-03-24,0.0,8.49142857143,11.9103147751,101.618597051,3.83869465723
2010-03-25,12.5247057353,5.66095238095,7.94020985005,89.7410986948,5.11825954298
2010-03-26,0.0,8.49142857143,6.9476836188,87.1016546155,7.67738931447
2010-03-27,8.34980382356,1.41523809524,9.92526231257,64.6663799418,3.83869465723
2010-03-28,4.17490191178,4.24571428571,7.94020985005,85.7819325759,8.95695420021
2010-03-29,8.34980382356,7.07619047619,7.94020985005,85.7819325759,6.39782442872
2010-03-30,4.17490191178,2.83047619048,9.92526231257,97.6594309325,3.83869465723
2010-03-31,4.17490191178,5.66095238095,8.93273608131,92.380542774,5.11825954298
2010-04-01,0.0,8.49142857143,11.9103147751,88.4213766551,3.83869465723
2010-04-02,8.34980382356,7.07619047619,6.9476836188,75.2241562588,3.83869465723
2010-04-03,4.17490191178,5.66095238095,7.94020985005,51.4691595455,6.39782442872
2010-04-04,4.17490191178,1.41523809524,3.97010492503,52.7888815852,3.83869465723
2010-04-05,0.0,4.0,10.9177885438,92.1506026161,7.34249714555
2010-04-06,5.95233539897,4.0,11.9103147751,89.8176759676,4.89499809704
2010-04-07,14.8808384974,6.0,6.9476836188,102.648772534,4.89499809704
2010-04-08,8.92850309846,4.0,10.9177885438,95.6499925888,9.78999619407
2010-04-09,2.97616769949,6.0,10.9177885438,85.1518226706,4.89499809704
2010-04-10,2.97616769949,0.0,2.97757869377,72.3207261038,1.22374952426
2010-04-11,5.95233539897,1.0,4.96263115628,67.6548728067,1.22374952426
2010-04-12,5.95233539897,7.0,9.92526231257,94.4835292646,8.56624666981
2010-04-13,8.92850309846,6.0,9.92526231257,107.314625831,6.11874762129
2010-04-14,2.97616769949,6.0,10.9177885438,99.1493825616,8.56624666981
2010-04-15,5.95233539897,3.0,9.92526231257,90.9841392918,2.44749904852
2010-04-16,11.9046707979,3.0,9.92526231257,82.818896022,4.89499809704
2010-04-17,0.0,4.0,5.95515738754,78.153042725,7.34249714555
2010-04-18,2.97616769949,5.0,8.93273608131,66.4884094825,4.89499809704
2010-04-19,5.95233539897,7.0,9.92526231257,104.981699183,6.11874762129
2010-04-20,5.95233539897,6.0,9.92526231257,97.9829192373,4.89499809704
2010-04-21,5.95233539897,8.0,12.9384226421,96.8164559131,6.11874762129
2010-04-22,2.97616769949,4.0,5.97157968095,99.1493825616,3.67124857278
2010-04-23,11.9046707979,4.0,11.9431593619,87.4847493191,2.44749904852
2010-04-24,11.9046707979,1.0,9.95263280159,61.8225561855,3.67124857278
2010-04-25,2.97616769949,3.0,6.96684296111,67.6548728067,4.89499809704
2010-04-26,8.92850309846,3.0,9.95263280159,94.4835292646,4.89499809704
2010-04-27,8.92850309846,4.0,12.9384226421,108.481089156,8.56624666981
2010-04-28,8.92850309846,4.0,11.9431593619,116.646332425,4.89499809704
2010-04-29,8.92850309846,4.0,16.9194757627,102.648772534,4.89499809704
2010-04-30,5.95233539897,6.0,7.96210624127,78.153042725,6.11874762129
2010-05-01,5.95233539897,2.0,5.97157968095,48.9914596187,3.67124857278
2010-05-02,0.0,4.0,6.96684296111,79.3195060493,6.11874762129
2010-05-03,5.95233539897,6.0,14.9289492024,99.1493825616,9.78999619407
2010-05-04,2.97616769949,3.0,13.9336859222,96.8164559131,9.78999619407
2010-05-05,2.97616769949,6.0,12.9384226421,108.481089156,7.34249714555
2010-05-06,2.97616769949,5.0,16.9194757627,100.315845886,2.44749904852
2010-05-07,8.92850309846,3.0,8.95736952143,78.153042725,7.34249714555
2010-05-08,2.97616769949,3.0,8.95736952143,69.9877994552,2.44749904852
2010-05-09,17.8570061969,4.0,6.96684296111,61.8225561855,7.34249714555
2010-05-10,8.92850309846,7.0,8.95736952143,102.648772534,3.67124857278
2010-05-11,5.95233539897,5.0,9.95263280159,92.1506026161,6.11874762129
2010-05-12,11.9046707979,5.0,10.9478960817,102.648772534,8.56624666981
2010-05-13,5.95233539897,4.0,10.9478960817,90.9841392918,4.89499809704
2010-05-14,2.97616769949,3.0,9.95263280159,89.8176759676,4.89499809704
2010-05-15,8.92850309846,3.0,4.97631640079,61.8225561855,4.89499809704
2010-05-16,8.92850309846,4.0,4.97631640079,80.4859693735,7.34249714555
2010-05-17,8.92850309846,4.0,10.9478960817,94.4835292646,7.34249714555
2010-05-18,2.97616769949,7.0,8.95736952143,100.315845886,3.67124857278
2010-05-19,5.95233539897,5.0,8.95736952143,99.1493825616,2.44749904852
2010-05-20,2.97616769949,3.0,7.96210624127,95.6499925888,6.11874762129
2010-05-21,2.97616769949,4.0,8.95736952143,67.6548728067,8.56624666981
2010-05-22,0.0,1.0,3.98105312063,65.3219461582,1.22374952426
2010-05-23,2.97616769949,5.0,6.96684296111,61.8225561855,6.11874762129
2010-05-24,11.9046707979,5.0,9.95263280159,85.1518226706,6.11874762129
2010-05-25,2.97616769949,4.0,11.9431593619,99.1493825616,4.89499809704
2010-05-26,2.97616769949,5.0,8.95736952143,95.6499925888,8.56624666981
2010-05-27,0.0,4.0,14.9289492024,86.3182859948,4.89499809704
2010-05-28,2.97616769949,3.0,8.95736952143,74.6536527523,8.56624666981
2010-05-29,5.95233539897,3.0,1.99052656032,46.6585329702,1.22374952426
2010-05-30,5.95233539897,2.0,1.99052656032,47.8249962944,4.89499809704
2010-05-31,2.97616769949,3.0,2.98578984048,61.8225561855,7.34249714555
2010-06-01,2.97616769949,5.0,7.96210624127,82.818896022,2.44749904852
2010-06-02,5.95233539897,2.0,7.96210624127,99.1493825616,6.11874762129
2010-06-03,0.0,3.0,9.95263280159,90.9841392918,6.11874762129
2010-06-04,2.97616769949,3.0,11.9431593619,75.8201160765,3.67124857278
2010-06-05,2.97616769949,1.0,6.96684296111,62.9890195097,7.34249714555
2010-06-06,2.97616769949,4.0,3.98105312063,58.3231662127,8.56624666981
2010-06-07,2.97616769949,3.0,7.96210624127,74.6536527523,4.89499809704
2010-06-08,8.92850309846,4.0,10.9478960817,81.6524326978,3.67124857278
2010-06-09,5.95233539897,3.0,9.95263280159,99.1493825616,2.44749904852
2010-06-10,5.95233539897,3.0,12.9384226421,92.1506026161,7.34249714555
2010-06-11,8.92850309846,4.0,6.96684296111,80.4859693735,8.56624666981
2010-06-12,2.97616769949,0.0,4.97631640079,48.9914596187,6.11874762129
2010-06-13,2.97616769949,2.0,3.98105312063,58.3231662127,11.0137457183
2010-06-14,5.95233539897,3.0,6.96684296111,97.9829192373,4.89499809704
2010-06-15,2.97616769949,2.0,7.96210624127,90.9841392918,6.11874762129
2010-06-16,11.9046707979,4.0,5.97157968095,93.3170659403,3.67124857278
2010-06-17,2.97616769949,5.0,6.96684296111,81.6524326978,3.67124857278
2010-06-18,8.92850309846,4.0,6.96684296111,76.9865794008,4.89499809704
2010-06-19,5.95233539897,2.0,2.98578984048,64.155482834,2.44749904852
2010-06-20,0.0,5.0,5.97157968095,46.6585329702,4.89499809704
2010-06-21,5.95233539897,8.0,8.95736952143,93.3170659403,4.89499809704
2010-06-22,11.9046707979,3.0,8.95736952143,76.9865794008,4.89499809704
2010-06-23,2.97616769949,3.0,8.95736952143,82.818896022,3.67124857278
2010-06-24,8.92850309846,2.0,5.97157968095,85.1518226706,2.44749904852
2010-06-25,8.92850309846,4.0,6.96684296111,68.821336131,3.67124857278
2010-06-26,8.92850309846,2.0,9.95263280159,54.8237762399,2.44749904852
2010-06-27,0.0,2.0,10.9478960817,73.487189428,2.44749904852
2010-06-28,0.0,6.0,9.95263280159,81.6524326978,3.67124857278
2010-06-29,8.92850309846,3.0,7.96210624127,92.1506026161,8.56624666981
2010-06-30,11.9046707979,5.0,6.96684296111,85.1518226706,8.56624666981
2010-07-01,11.9046707979,4.0,6.96684296111,93.3170659403,4.89499809704
2010-07-02,5.95233539897,3.0,5.97157968095,65.3219461582,4.89499809704
2010-07-03,2.97616769949,4.0,2.98578984048,51.3243862672,3.67124857278
2010-07-04,8.92850309846,1.0,3.98105312063,51.3243862672,7.34249714555
2010-07-05,2.97616769949,4.0,7.96210624127,53.6573129157,2.44749904852
2010-07-06,5.95233539897,5.0,5.97157968095,81.6524326978,3.67124857278
2010-07-07,11.9046707979,4.0,6.96684296111,74.6536527523,4.89499809704
2010-07-08,2.97616769949,2.0,6.96684296111,72.3207261038,7.34249714555
2010-07-09,5.95233539897,2.0,7.96210624127,79.3195060493,3.67124857278
2010-07-10,5.95233539897,4.0,3.98105312063,55.9902395642,2.44749904852
2010-07-11,0.0,3.0,3.98105312063,45.4920696459,7.34249714555
2010-07-12,5.95233539897,4.0,8.95736952143,90.9841392918,4.89499809704
2010-07-13,8.92850309846,5.0,8.95736952143,76.9865794008,6.11874762129
2010-07-14,5.95233539897,2.0,5.97157968095,83.9853593463,7.34249714555
2010-07-15,8.92850309846,6.0,6.96684296111,73.487189428,3.67124857278
2010-07-16,0.0,4.0,5.97157968095,71.1542627795,6.11874762129
2010-07-17,0.0,2.0,3.98105312063,47.8249962944,11.0137457183
2010-07-18,5.95233539897,2.0,6.96684296111,64.155482834,3.67124857278
2010-07-19,8.92850309846,1.0,4.97631640079,79.3195060493,3.67124857278
2010-07-20,2.97616769949,3.0,5.97157968095,82.818896022,3.67124857278
2010-07-21,11.9046707979,3.0,11.9431593619,88.6512126433,4.89499809704
2010-07-22,5.95233539897,3.0,5.97157968095,76.9865794008,7.34249714555
2010-07-23,2.97616769949,5.0,5.97157968095,76.9865794008,4.89499809704
2010-07-24,5.95233539897,2.0,2.98578984048,52.4908495914,7.34249714555
2010-07-25,2.97616769949,2.0,5.97157968095,60.6560928612,4.89499809704
2010-07-26,8.92850309846,7.0,7.96210624127,78.153042725,7.34249714555
2010-07-27,2.97616769949,3.0,5.97157968095,93.3170659403,6.11874762129
2010-07-28,8.92850309846,2.0,5.97157968095,85.1518226706,7.34249714555
2010-07-29,5.95233539897,6.0,2.98578984048,73.487189428,6.11874762129
2010-07-30,5.95233539897,3.0,4.97631640079,72.3207261038,3.67124857278
2010-07-31,5.95233539897,1.0,5.97157968095,47.8249962944,4.89499809704
2010-08-01,5.95233539897,2.0,2.98578984048,65.3219461582,4.89499809704
2010-08-02,5.95233539897,3.0,10.9478960817,76.9865794008,6.11874762129
2010-08-03,8.92850309846,3.0,10.9478960817,80.4859693735,6.11874762129
2010-08-04,5.95233539897,4.0,6.96684296111,94.4835292646,6.11874762129
2010-08-05,2.97616769949,6.0,8.95736952143,87.4847493191,7.34249714555
2010-08-06,5.95233539897,5.0,7.96210624127,74.6536527523,6.11874762129
2010-08-07,5.95233539897,3.0,5.97157968095,55.9902395642,6.11874762129
2010-08-08,2.97616769949,2.0,4.97631640079,54.8237762399,2.44749904852
2010-08-09,5.95233539897,3.0,5.97157968095,83.9853593463,7.34249714555
2010-08-10,5.95233539897,1.0,6.96684296111,86.3182859948,2.44749904852
2010-08-11,5.95233539897,2.0,8.95736952143,80.4859693735,3.67124857278
2010-08-12,5.95233539897,4.0,4.97631640079,85.1518226706,3.67124857278
2010-08-13,2.97616769949,4.0,5.97157968095,69.9877994552,4.89499809704
2010-08-14,2.97616769949,2.0,4.97631640079,47.8249962944,3.67124857278
2010-08-15,2.97616769949,1.0,4.97631640079,53.6573129157,4.89499809704
2010-08-16,8.92850309846,3.0,8.95736952143,81.6524326978,6.11874762129
2010-08-17,5.95233539897,2.0,8.95736952143,81.6524326978,4.89499809704
2010-08-18,5.95233539897,2.0,10.9478960817,85.1518226706,4.89499809704
2010-08-19,8.92850309846,3.0,6.96684296111,92.1506026161,4.89499809704
2010-08-20,2.97616769949,2.0,3.98105312063,85.1518226706,4.89499809704
2010-08-21,8.92850309846,2.0,4.97631640079,45.4920696459,7.34249714555
2010-08-22,5.95233539897,3.0,5.97157968095,46.6585329702,3.67124857278
2010-08-23,2.97616769949,3.0,3.98105312063,67.6548728067,4.89499809704
2010-08-24,2.97616769949,6.0,5.97157968095,85.1518226706,3.67124857278
2010-08-25,8.92850309846,3.0,5.97157968095,95.6499925888,4.89499809704
2010-08-26,8.92850309846,4.0,7.96210624127,76.9865794008,6.11874762129
2010-08-27,5.95233539897,4.0,9.95263280159,82.818896022,4.89499809704
2010-08-28,5.95233539897,3.0,2.98578984048,54.8237762399,7.34249714555
2010-08-29,5.95233539897,2.0,3.98105312063,40.8262163489,6.11874762129
2010-08-30,5.95233539897,3.0,10.9478960817,73.487189428,4.89499809704
2010-08-31,5.95233539897,6.0,11.9431593619,74.6536527523,4.89499809704
2010-09-01,11.9046707979,2.0,8.95736952143,85.1518226706,4.89499809704
2010-09-02,2.97616769949,2.0,12.9384226421,81.6524326978,7.34249714555
2010-09-03,5.95233539897,3.0,4.97631640079,72.3207261038,3.67124857278
2010-09-04,2.97616769949,4.0,2.98578984048,47.8249962944,3.67124857278
2010-09-05,0.0,2.0,6.96684296111,41.9926796731,2.44749904852
2010-09-06,5.95233539897,3.0,9.95263280159,51.3243862672,6.11874762129
2010-09-07,5.95233539897,4.0,10.9478960817,93.3170659403,9.78999619407
2010-09-08,5.95233539897,5.0,10.9478960817,85.1518226706,7.34249714555
2010-09-09,5.95233539897,4.0,11.9431593619,89.8176759676,7.34249714555
2010-09-10,5.95233539897,3.0,12.9384226421,80.4859693735,6.11874762129
2010-09-11,2.97616769949,6.0,3.98105312063,48.9914596187,3.67124857278
2010-09-12,5.95233539897,2.0,5.97157968095,48.9914596187,8.56624666981
2010-09-13,0.0,2.0,11.9431593619,86.3182859948,9.78999619407
2010-09-14,5.95233539897,4.0,16.9194757627,87.4847493191,6.11874762129
2010-09-15,11.9046707979,4.0,9.95263280159,82.818896022,4.89499809704
2010-09-16,2.97616769949,5.0,10.9478960817,95.6499925888,4.89499809704
2010-09-17,2.97616769949,3.0,7.96210624127,71.1542627795,2.44749904852
2010-09-18,0.0,2.0,4.97631640079,47.8249962944,6.11874762129
2010-09-19,2.97616769949,2.0,5.97157968095,53.6573129157,4.89499809704
2010-09-20,2.97616769949,6.0,12.9384226421,96.8164559131,6.11874762129
2010-09-21,2.97616769949,3.0,11.9431593619,93.3170659403,7.34249714555
2010-09-22,5.95233539897,4.0,10.9478960817,99.1493825616,4.89499809704
2010-09-23,5.95233539897,4.0,12.9384226421,88.6512126433,6.11874762129
2010-09-24,11.9046707979,3.0,12.9384226421,87.4847493191,7.34249714555
2010-09-25,2.97616769949,4.0,5.97157968095,50.1579229429,2.44749904852
2010-09-26,8.92850309846,3.0,8.95736952143,54.8237762399,6.11874762129
2010-09-27,5.95233539897,3.0,7.96210624127,80.4859693735,8.56624666981
2010-09-28,5.95233539897,4.0,9.95263280159,90.9841392918,4.89499809704
2010-09-29,2.97616769949,7.0,12.9384226421,116.646332425,4.89499809704
2010-09-30,2.97616769949,7.0,9.95263280159,86.3182859948,2.44749904852
2010-10-01,2.97616769949,5.0,6.96684296111,68.821336131,3.67124857278
2010-10-02,5.95233539897,1.0,2.98578984048,54.8237762399,4.89499809704
2010-10-03,2.97616769949,4.0,6.96684296111,52.4908495914,4.89499809704
2010-10-04,5.95233539897,6.0,14.9289492024,97.9829192373,6.11874762129
2010-10-05,5.95233539897,3.0,8.95736952143,99.1493825616,4.89499809704
2010-10-06,5.95233539897,6.0,13.9336859222,94.4835292646,7.34249714555
2010-10-07,8.92850309846,5.0,15.9242124825,93.3170659403,8.56624666981
2010-10-08,5.95233539897,4.0,6.96684296111,75.8201160765,2.44749904852
2010-10-09,2.97616769949,3.0,5.97157968095,58.3231662127,7.34249714555
2010-10-10,8.92850309846,3.0,8.95736952143,61.8225561855,4.89499809704
2010-10-11,8.92850309846,7.0,12.9384226421,110.814015804,4.89499809704
2010-10-12,5.95233539897,5.0,10.9478960817,89.8176759676,3.67124857278
2010-10-13,5.95233539897,6.0,8.95736952143,92.1506026161,4.89499809704
2010-10-14,11.9046707979,4.0,14.9289492024,101.48230921,4.89499809704
2010-10-15,5.95233539897,4.0,9.95263280159,73.487189428,4.89499809704
2010-10-16,5.95233539897,4.0,1.99052656032,58.3231662127,3.67124857278
2010-10-17,2.97616769949,2.0,7.96210624127,50.1579229429,6.11874762129
2010-10-18,2.97616769949,5.0,11.9431593619,92.1506026161,6.11874762129
2010-10-19,11.9046707979,3.0,11.9431593619,108.481089156,4.89499809704
