date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2006-07-06,7,73,2,43,0,False
2006-07-07,11,79,4,43,0,False
2006-07-08,7,57,4,24,1,False
2006-07-09,6,49,1,22,0,False
2006-07-10,10,76,3,60,1,False
2006-07-11,12,77,4,56,0,False
2006-07-12,10,51,6,55,1,False
2006-07-13,6,63,5,56,1,False
2006-07-14,7,73,2,42,0,False
2006-07-15,7,51,6,35,1,False
2006-07-16,9,43,5,31,0,False
2006-07-17,7,75,2,47,0,False
2006-07-18,13,74,4,45,1,False
2006-07-19,7,59,3,50,1,False
2006-07-20,10,58,2,54,1,False
2006-07-21,7,51,4,51,1,False
2006-07-22,8,45,2,29,0,False
2006-07-23,8,42,5,28,0,False
2006-07-24,12,62,1,52,1,False
2006-07-25,10,66,4,46,0,False
2006-07-26,8,76,4,58,1,False
2006-07-27,13,54,5,53,1,False
2006-07-28,8,63,2,43,0,False
2006-07-29,8,54,1,33,0,False
2006-07-30,13,42,4,32,0,False
2006-07-31,10,71,6,51,0,False
2006-08-01,9,74,6,48,1,False
2006-08-02,14,81,5,45,0,False
2006-08-03,8,74,2,42,0,False
2006-08-04,6,71,5,48,0,False
2006-08-05,9,61,2,42,0,False
2006-08-06,13,46,1,13,0,False
2006-08-07,8,67,1,34,2,False
2006-08-08,11,70,2,49,0,False
2006-08-09,7,65,1,54,0,False
2006-08-10,12,66,3,47,1,False
2006-08-11,11,68,2,52,2,False
2006-08-12,9,44,2,24,0,False
2006-08-13,8,45,1,21,0,False
2006-08-14,15,71,4,53,1,False
2006-08-15,13,62,2,48,0,False
2006-08-16,10,72,4,46,0,False
2006-08-17,7,80,1,50,1,False
2006-08-18,6,66,5,36,1,False
2006-08-19,6,45,3,26,0,False
2006-08-20,7,47,1,22,0,False
2006-08-21,12,74,2,47,1,False
2006-08-22,11,56,10,52,0,False
2006-08-23,6,56,6,53,1,False
2006-08-24,12,68,2,57,0,False
2006-08-25,6,53,2,43,0,False
2006-08-26,9,48,1,33,0,False
2006-08-27,6,26,5,25,2,False
2006-08-28,11,69,6,48,2,False
2006-08-29,12,69,3,56,0,False
2006-08-30,7,72,3,45,1,False
2006-08-31,13,65,1,39,0,False
2006-09-01,11,56,3,22,0,False
2006-09-02,5,62,0,43,0,False
2006-09-03,8,77,1,32,0,False
2006-09-04,12,88,2,27,2,False
2006-09-05,10,67,3,44,1,False
2006-09-06,9,70,5,61,1,False
2006-09-07,13,57,6,36,1,False
2006-09-08,9,70,1,50,0,False
2006-09-09,7,57,0,23,1,False
2006-09-10,12,43,1,21,2,False
2006-09-11,12,80,3,41,1,False
2006-09-12,9,61,3,35,1,False
2006-09-13,14,73,8,63,2,False
2006-09-14,10,73,10,52,1,False
2006-09-15,12,53,4,45,1,False
2006-09-16,7,64,5,35,1,False
2006-09-17,9,53,6,21,1,False
2006-09-18,9,75,7,50,1,False
2006-09-19,16,65,5,53,0,False
2006-09-20,10,57,5,45,1,False
2006-09-21,14,71,5,52,1,False
2006-09-22,8,49,3,42,0,False
2006-09-23,10,58,1,35,2,False
2006-09-24,11,48,5,23,1,False
2006-09-25,11,78,2,46,0,False
2006-09-26,16,63,2,50,1,False
2006-09-27,8,58,6,47,2,False
2006-09-28,13,64,6,45,0,False
2006-09-29,15,63,6,50,1,False
2006-09-30,8,51,4,25,1,False
2006-10-01,10,40,1,18,0,False
2006-10-02,11,63,5,46,1,False
2006-10-03,12,65,5,51,0,False
2006-10-04,15,75,3,54,2,False
2006-10-05,23,67,4,50,1,False
2006-10-06,15,57,4,39,1,False
2006-10-07,7,61,7,28,2,False
2006-10-08,8,45,2,25,0,False
2006-10-09,9,84,3,33,1,False
2006-10-10,12,74,3,45,2,False
2006-10-11,12,72,4,49,2,False
2006-10-12,9,63,5,51,1,False
2006-10-13,12,53,8,46,1,False
2006-10-14,4,52,12,36,0,False
2006-10-15,8,39,7,20,0,False
2006-10-16,17,67,7,47,1,False
2006-10-17,14,76,5,49,0,False
2006-10-18,12,70,5,55,2,False
2006-10-19,11,51,5,45,0,False
2006-10-20,6,60,3,52,0,False
2006-10-21,4,67,5,32,1,False
2006-10-22,13,43,3,17,1,False
2006-10-23,13,72,3,50,1,False
2006-10-24,14,79,6,47,1,False
2006-10-25,10,61,4,59,1,False
2006-10-26,17,61,3,44,1,False
2006-10-27,7,55,3,36,0,False
2006-10-28,6,43,4,16,0,False
