date,backward,backwardness,broke,cheap,colony,isPartial
2015-05-31,0,0,7,96,4,False
2015-06-01,0,0,5,85,5,False
2015-06-02,1,0,7,90,5,False
2015-06-03,1,0,5,91,5,False
2015-06-04,1,0,6,90,5,False
2015-06-05,1,0,6,85,5,False
2015-06-06,0,0,6,88,4,False
2015-06-07,0,0,7,92,5,False
2015-06-08,0,0,5,90,5,False
2015-06-09,0,0,6,93,5,False
2015-06-10,0,0,5,86,5,False
2015-06-11,1,0,5,88,5,False
2015-06-12,0,0,5,87,5,False
2015-06-13,0,0,6,96,5,False
2015-06-14,0,0,6,98,6,False
2015-06-15,2,0,5,90,5,False
2015-06-16,1,0,5,92,5,False
2015-06-17,1,0,5,91,5,False
2015-06-18,1,0,5,88,5,False
2015-06-19,1,0,6,88,5,False
2015-06-20,1,0,6,87,5,False
2015-06-21,0,0,6,90,5,False
2015-06-22,1,0,5,91,5,False
2015-06-23,1,0,6,92,4,False
2015-06-24,1,0,5,89,5,False
2015-06-25,1,0,6,91,5,False
2015-06-26,1,0,6,89,5,False
2015-06-27,1,0,6,96,5,False
2015-06-28,1,0,7,100,5,False
2015-06-29,0,0,6,97,5,False
2015-06-30,1,0,7,94,5,False
2015-07-01,0,0,6,96,5,False
2015-07-02,1,0,6,96,6,False
2015-07-03,0,0,6,97,5,False
2015-07-04,0,0,6,85,5,False
2015-07-05,1,0,7,91,5,False
2015-07-06,0,0,6,95,5,False
2015-07-07,0,0,6,97,5,False
2015-07-08,1,0,5,96,4,False
2015-07-09,0,0,6,91,5,False
2015-07-10,0,0,6,94,6,False
2015-07-11,0,0,6,97,5,False
2015-07-12,0,0,7,99,5,False
2015-07-13,0,0,6,95,5,False
2015-07-14,1,0,7,93,5,False
2015-07-15,0,0,6,95,4,False
2015-07-16,1,0,6,93,5,False
2015-07-17,0,0,6,97,4,False
2015-07-18,1,0,6,99,5,False
2015-07-19,1,0,7,97,4,False
2015-07-20,1,0,6,98,5,False
2015-07-21,0,0,6,97,5,False
2015-07-22,1,0,6,99,5,False
2015-07-23,0,0,6,98,5,False
2015-07-24,1,0,6,93,5,False
2015-07-25,0,0,6,100,5,False
2015-07-26,0,0,6,99,4,False
2015-07-27,0,0,6,97,5,False
2015-07-28,0,0,6,95,5,False
2015-07-29,0,0,6,91,6,False
2015-07-30,1,0,6,94,5,False
2015-07-31,1,0,6,91,5,False
2015-08-01,0,0,6,98,5,False
2015-08-02,1,0,7,99,5,False
2015-08-03,0,0,5,96,5,False
2015-08-04,1,0,7,97,5,False
2015-08-05,1,0,6,94,5,False
2015-08-06,1,0,6,94,5,False
2015-08-07,1,0,5,92,6,False
2015-08-08,1,0,6,98,5,False
2015-08-09,0,0,6,99,5,False
2015-08-10,1,0,6,94,6,False
2015-08-11,1,0,7,95,6,False
2015-08-12,1,0,7,91,5,False
2015-08-13,1,0,6,90,6,False
2015-08-14,0,0,5,91,6,False
2015-08-15,0,0,7,93,5,False
2015-08-16,1,0,6,94,5,False
2015-08-17,0,0,6,89,6,False
2015-08-18,0,0,6,92,6,False
2015-08-19,0,0,5,91,6,False
2015-08-20,0,0,6,86,7,False
2015-08-21,1,0,5,86,7,False
2015-08-22,1,0,6,96,5,False
2015-08-23,1,0,6,92,6,False
2015-08-24,0,0,6,84,6,False
2015-08-25,1,0,6,90,7,False
2015-08-26,1,0,5,81,7,False
2015-08-27,0,0,5,83,7,False
2015-08-28,1,0,5,86,7,False
2015-08-29,1,0,6,91,5,False
2015-08-30,1,0,6,93,5,False
2015-08-31,0,0,6,83,7,False
2015-09-01,1,0,6,84,8,False
2015-09-02,0,0,5,83,8,False
2015-09-03,1,0,5,83,9,False
2015-09-04,1,0,6,85,8,False
2015-09-05,0,0,6,89,6,False
2015-09-06,1,0,6,87,5,False
2015-09-07,1,0,7,91,6,False
2015-09-08,1,0,5,80,8,False
2015-09-09,1,0,6,80,9,False
2015-09-10,1,0,6,79,9,False
2015-09-11,1,0,5,74,8,False
2015-09-12,1,0,6,84,5,False
2015-09-13,1,0,6,91,6,False
2015-09-14,1,0,5,81,9,False
2015-09-15,0,0,6,81,10,False
2015-09-16,1,0,6,78,10,False
2015-09-17,1,0,6,76,9,False
2015-09-18,1,0,6,75,10,False
2015-09-19,0,0,6,86,5,False
2015-09-20,1,0,7,88,6,False
2015-09-21,1,0,8,80,10,False
2015-09-22,1,0,8,84,9,False
2015-09-23,1,0,8,79,8,False
2015-09-24,1,0,8,76,9,False
2015-09-25,1,0,8,75,8,False
2015-09-26,1,0,7,87,5,False
2015-09-27,1,0,7,86,6,False
2015-09-28,0,0,7,78,8,False
2015-09-29,1,0,8,82,9,False
2015-09-30,1,0,7,78,9,False
2015-10-01,1,0,7,79,9,False
2015-10-02,0,0,7,80,9,False
2015-10-03,1,0,8,86,5,False
2015-10-04,0,0,8,88,6,False
2015-10-05,0,0,7,79,9,False
2015-10-06,1,0,7,84,8,False
2015-10-07,1,0,6,82,8,False
2015-10-08,1,0,6,79,8,False
2015-10-09,1,0,8,81,8,False
2015-10-10,1,0,8,89,5,False
2015-10-11,1,0,8,84,5,False
2015-10-12,1,0,7,84,7,False
2015-10-13,1,0,7,78,7,False
2015-10-14,1,0,7,80,7,False
2015-10-15,1,0,6,78,7,False
2015-10-16,1,0,6,77,7,False
2015-10-17,0,0,8,84,4,False
2015-10-18,0,0,7,87,5,False
2015-10-19,1,0,6,79,8,False
2015-10-20,1,0,7,81,8,False
2015-10-21,0,0,7,80,7,False
2015-10-22,1,0,6,76,7,False
2015-10-23,1,0,7,75,7,False
2015-10-24,1,0,7,80,5,False
2015-10-25,1,0,6,85,5,False
2015-10-26,1,0,6,81,8,False
2015-10-27,1,0,7,81,9,False
2015-10-28,1,0,6,78,7,False
2015-10-29,1,0,6,72,7,False
2015-10-30,1,0,7,72,6,False
2015-10-31,1,0,8,74,4,False
2015-11-01,1,0,8,76,4,False
2015-11-02,1,0,7,78,7,False
2015-11-03,1,0,7,75,8,False
2015-11-04,1,0,6,74,7,False
2015-11-05,1,0,6,73,6,False
2015-11-06,1,0,8,74,7,False
2015-11-07,1,0,8,80,5,False
2015-11-08,1,0,8,88,5,False
2015-11-09,1,0,7,78,7,False
2015-11-10,1,0,7,78,7,False
2015-11-11,1,0,6,80,6,False
2015-11-12,1,0,7,76,7,False
