date,partnership,patron,patronage,precious,priceless,isPartial
2009-04-11,47,32,1,42,9,False
2009-04-12,31,36,1,39,7,False
2009-04-13,74,24,2,35,9,False
2009-04-14,74,36,2,40,10,False
2009-04-15,80,32,2,46,8,False
2009-04-16,81,33,2,35,14,False
2009-04-17,52,38,2,46,9,False
2009-04-18,19,32,0,55,4,False
2009-04-19,46,36,2,33,6,False
2009-04-20,64,36,0,34,9,False
2009-04-21,70,37,1,39,12,False
2009-04-22,69,32,5,44,7,False
2009-04-23,77,44,1,53,14,False
2009-04-24,56,24,1,45,10,False
2009-04-25,28,35,0,32,5,False
2009-04-26,20,29,0,43,9,False
2009-04-27,60,39,1,44,2,False
2009-04-28,49,38,2,38,6,False
2009-04-29,62,42,2,42,5,False
2009-04-30,65,36,2,40,7,False
2009-05-01,63,40,3,35,10,False
2009-05-02,25,47,1,49,12,False
2009-05-03,33,35,1,43,14,False
2009-05-04,66,33,4,39,9,False
2009-05-05,67,60,4,56,5,False
2009-05-06,55,41,1,45,13,False
2009-05-07,83,37,1,48,9,False
2009-05-08,47,44,1,52,7,False
2009-05-09,20,39,0,52,9,False
2009-05-10,29,40,1,37,8,False
2009-05-11,72,48,2,36,9,False
2009-05-12,60,38,5,37,8,False
2009-05-13,58,36,1,44,7,False
2009-05-14,68,32,2,68,3,False
2009-05-15,57,37,1,76,16,False
2009-05-16,30,40,0,67,10,False
2009-05-17,33,44,0,44,11,False
2009-05-18,65,29,1,52,6,False
2009-05-19,67,43,2,47,5,False
2009-05-20,64,26,5,49,6,False
2009-05-21,72,35,0,52,11,False
2009-05-22,53,44,1,39,8,False
2009-05-23,26,41,0,41,8,False
2009-05-24,33,60,1,31,1,False
2009-05-25,25,40,2,52,11,False
2009-05-26,62,46,1,40,9,False
2009-05-27,70,32,1,50,13,False
2009-05-28,71,38,0,40,7,False
2009-05-29,66,40,3,35,7,False
2009-05-30,25,40,0,44,13,False
2009-05-31,33,36,1,63,5,False
2009-06-01,75,30,3,51,9,False
2009-06-02,65,51,2,42,11,False
2009-06-03,60,36,2,52,6,False
2009-06-04,51,35,1,49,13,False
2009-06-05,62,37,1,34,12,False
2009-06-06,25,100,1,47,13,False
2009-06-07,28,52,1,47,4,False
2009-06-08,73,33,2,55,6,False
2009-06-09,77,45,0,35,8,False
2009-06-10,70,33,1,44,8,False
2009-06-11,64,42,2,29,10,False
2009-06-12,58,35,1,39,9,False
2009-06-13,37,57,1,50,11,False
2009-06-14,25,46,0,26,7,False
2009-06-15,65,45,2,36,4,False
2009-06-16,71,32,0,41,13,False
2009-06-17,63,32,1,41,10,False
2009-06-18,57,48,0,38,14,False
2009-06-19,58,45,1,37,12,False
2009-06-20,20,54,2,24,11,False
2009-06-21,34,58,1,61,4,False
2009-06-22,72,38,1,43,14,False
2009-06-23,71,40,1,34,9,False
2009-06-24,58,38,1,39,5,False
2009-06-25,53,44,0,57,11,False
2009-06-26,54,26,0,38,11,False
2009-06-27,35,31,0,49,6,False
2009-06-28,30,39,1,30,10,False
2009-06-29,59,40,1,40,11,False
2009-06-30,72,38,4,49,11,False
2009-07-01,63,33,2,41,11,False
2009-07-02,47,41,1,43,16,False
2009-07-03,29,49,0,39,10,False
2009-07-04,19,30,1,36,11,False
2009-07-05,17,49,1,55,4,False
2009-07-06,66,36,2,40,8,False
2009-07-07,55,38,0,33,8,False
2009-07-08,61,36,2,40,12,False
2009-07-09,63,37,1,48,7,False
2009-07-10,66,60,4,40,12,False
2009-07-11,23,45,0,46,4,False
2009-07-12,19,39,1,34,6,False
2009-07-13,63,37,1,32,7,False
2009-07-14,89,41,2,35,9,False
2009-07-15,66,38,0,38,9,False
2009-07-16,66,44,0,39,7,False
2009-07-17,55,45,0,49,10,False
2009-07-18,36,47,1,37,4,False
2009-07-19,21,45,1,38,7,False
2009-07-20,69,36,1,35,9,False
2009-07-21,65,38,0,35,8,False
2009-07-22,66,39,1,34,9,False
2009-07-23,67,36,0,50,12,False
2009-07-24,64,52,0,32,14,False
2009-07-25,33,48,0,33,8,False
2009-07-26,19,52,1,47,3,False
2009-07-27,50,45,0,29,6,False
2009-07-28,66,48,2,41,14,False
2009-07-29,67,33,1,48,6,False
2009-07-30,62,35,1,36,8,False
2009-07-31,56,39,1,36,8,False
2009-08-01,28,40,1,41,8,False
2009-08-02,26,58,1,45,6,False
2009-08-03,64,34,0,38,11,False
2009-08-04,60,36,0,39,16,False
2009-08-05,56,40,0,31,4,False
2009-08-06,65,40,0,43,7,False
2009-08-07,61,37,3,33,9,False
2009-08-08,27,54,4,56,7,False
2009-08-09,20,36,0,55,4,False
