date,cost,crisis,deficit,depreciation,domination,isPartial
2008-09-16,81,18,4,2,2,False
2008-09-17,83,17,4,1,1,False
2008-09-18,81,26,3,2,2,False
2008-09-19,80,20,3,2,1,False
2008-09-20,68,19,2,1,3,False
2008-09-21,76,17,3,1,3,False
2008-09-22,85,19,3,2,1,False
2008-09-23,85,23,4,2,2,False
2008-09-24,81,21,3,2,1,False
2008-09-25,85,29,4,1,2,False
2008-09-26,81,30,4,2,2,False
2008-09-27,70,21,3,1,2,False
2008-09-28,80,23,4,1,2,False
2008-09-29,85,33,4,3,2,False
2008-09-30,83,37,4,2,2,False
2008-10-01,84,26,4,2,2,False
2008-10-02,85,23,4,2,1,False
2008-10-03,79,20,3,1,1,False
2008-10-04,70,17,3,1,3,False
2008-10-05,76,17,2,1,2,False
2008-10-06,88,27,3,2,1,False
2008-10-07,86,25,3,1,1,False
2008-10-08,84,25,5,2,1,False
2008-10-09,81,27,3,1,2,False
2008-10-10,73,30,3,2,1,False
2008-10-11,67,21,2,1,2,False
2008-10-12,77,24,3,1,2,False
2008-10-13,86,22,3,2,2,False
2008-10-14,92,20,4,1,1,False
2008-10-15,80,19,3,2,2,False
2008-10-16,88,20,4,2,2,False
2008-10-17,79,20,3,1,1,False
2008-10-18,74,15,3,1,2,False
2008-10-19,78,15,2,1,1,False
2008-10-20,87,20,3,2,1,False
2008-10-21,88,22,3,2,1,False
2008-10-22,87,20,3,1,1,False
2008-10-23,85,23,3,1,1,False
2008-10-24,80,21,3,1,1,False
2008-10-25,71,12,3,1,2,False
2008-10-26,75,18,3,1,2,False
2008-10-27,86,22,4,1,1,False
2008-10-28,86,20,3,2,1,False
2008-10-29,85,19,3,2,1,False
2008-10-30,90,17,4,1,1,False
2008-10-31,74,15,3,1,1,False
2008-11-01,66,15,3,1,2,False
2008-11-02,74,14,2,1,2,False
2008-11-03,83,14,4,2,1,False
2008-11-04,80,15,4,2,1,False
2008-11-05,76,13,4,2,1,False
2008-11-06,93,16,4,1,1,False
2008-11-07,82,15,4,2,2,False
2008-11-08,65,11,2,2,2,False
2008-11-09,81,13,3,1,1,False
2008-11-10,85,18,3,2,2,False
2008-11-11,89,16,3,2,1,False
2008-11-12,93,20,4,2,1,False
2008-11-13,89,16,3,2,1,False
2008-11-14,89,15,3,2,1,False
2008-11-15,74,14,1,1,2,False
2008-11-16,76,15,3,1,2,False
2008-11-17,95,19,2,2,2,False
2008-11-18,92,17,2,2,1,False
2008-11-19,99,18,3,2,1,False
2008-11-20,89,19,3,2,1,False
2008-11-21,86,17,4,1,1,False
2008-11-22,71,12,2,1,2,False
2008-11-23,79,18,3,1,2,False
2008-11-24,96,19,2,3,1,False
2008-11-25,88,14,3,2,1,False
2008-11-26,72,16,3,2,1,False
2008-11-27,65,13,1,1,1,False
2008-11-28,69,11,2,1,1,False
