date,warfare,waste,bankrupt,bankruptcy,beggar,isPartial
2012-12-15,20,36,4,21,1,False
2012-12-16,20,30,3,18,0,False
2012-12-17,20,56,3,37,1,False
2012-12-18,20,53,4,39,1,False
2012-12-19,20,51,5,41,1,False
2012-12-20,19,51,4,37,0,False
2012-12-21,21,47,5,30,1,False
2012-12-22,19,34,4,17,0,False
2012-12-23,21,39,4,16,0,False
2012-12-24,26,65,4,23,1,False
2012-12-25,23,51,3,13,0,False
2012-12-26,21,100,3,33,0,False
2012-12-27,21,86,3,38,1,False
2012-12-28,20,73,5,37,1,False
2012-12-29,21,51,4,22,0,False
2012-12-30,20,43,3,20,1,False
2012-12-31,16,71,4,32,1,False
2013-01-01,18,64,4,22,1,False
2013-01-02,16,84,5,43,1,False
2013-01-03,17,80,5,44,1,False
2013-01-04,18,73,5,40,1,False
2013-01-05,17,50,3,25,1,False
2013-01-06,20,43,4,23,0,False
2013-01-07,20,60,5,43,0,False
2013-01-08,16,61,4,44,1,False
2013-01-09,20,63,3,43,1,False
2013-01-10,17,63,3,43,1,False
2013-01-11,19,56,4,45,1,False
2013-01-12,19,40,3,26,0,False
2013-01-13,20,33,2,21,1,False
2013-01-14,18,62,3,46,0,False
2013-01-15,21,61,4,48,1,False
2013-01-16,16,59,5,46,1,False
2013-01-17,20,55,4,45,1,False
2013-01-18,19,55,3,41,1,False
2013-01-19,20,41,5,25,1,False
2013-01-20,20,45,3,25,1,False
2013-01-21,19,74,3,34,1,False
2013-01-22,17,63,5,49,1,False
2013-01-23,19,64,5,45,1,False
2013-01-24,21,63,6,45,1,False
2013-01-25,23,60,5,42,1,False
2013-01-26,24,40,3,30,1,False
2013-01-27,24,35,4,31,0,False
2013-01-28,21,65,5,46,1,False
2013-01-29,18,65,4,49,1,False
2013-01-30,18,66,4,46,1,False
